video,cp,eps,epistemic,g_alpha1,eps_continue,dg_planner,min_eps,p,n,ttc_start,ttc_true,distance
LC_dv28_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,450752.1553443724,128.88256913708756,450623.2727752353,450752.1553443724,362856.189493889,87895.9658504834,0.25,12,7.0,5.8,45.11111111111111
LC_dv35_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,450021.36826087226,62.95231862337096,449958.4159422489,450021.36826087226,385817.5012866276,64203.86697424465,0.0,21,2.0,2.0,19.444444444444443
LC_dv35_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,450025.7068540174,82.68182939477265,449943.0250246226,450025.7068540174,385752.75239396177,64272.954460055626,0.6363636363636364,11,2.0,1.7,16.527777777777775
LC_dv35_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,454947.24328348925,85.03040963603416,454862.2128738532,454947.24328348925,389796.9733218461,65150.26996164315,0.8,10,2.0,1.4,13.611111111111107
LC_dv35_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,450021.468157621,28.56992148316931,449992.8982361378,450021.468157621,368597.3285845358,81424.13957308518,0.8636363636363636,11,2.0,1.1,10.694444444444445
LC_dv35_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,458312.2355680082,24.89658588945167,458287.33898211876,458312.2355680082,370126.6245763278,88185.61099168041,0.9,10,2.0,0.8,7.777777777777778
LC_dv35_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,456177.66297440825,105.4643654639367,456072.1986089443,456177.66297440825,367693.1558025062,88484.50717190205,0.0238095238095238,21,3.0,3.0,29.166666666666664
LC_dv35_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,455620.3250934446,69.0014060306712,455551.32368741394,455620.3250934446,367371.7629977238,88248.56209572079,0.6363636363636364,11,3.0,2.7,26.25
LC_dv35_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,454871.46852082084,115.00360686890781,454756.46491395193,454871.4685208208,388544.3011205736,66327.16740024718,0.3,10,3.0,2.4,23.33333333333333
LC_dv35_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,458215.845505822,69.57876511459472,458146.2667407074,458215.845505822,368106.8130193249,90109.03248649708,0.6363636363636364,11,3.0,2.1,20.416666666666664
LC_dv35_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,469389.3919276028,127.77014596684603,469261.621781636,469389.3919276028,388152.22964727855,81237.16228032426,0.75,10,3.0,1.8,17.5
LC_dv35_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,457191.1566599285,111.58071739360457,457079.5759425349,457191.1566599285,379214.76872948575,77976.38793044275,0.0,21,4.0,4.0,38.888888888888886
LC_dv35_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,455250.08639669477,88.57070578279672,455161.51569091197,455250.0863966948,378283.19172528514,76966.89467140968,0.2272727272727272,11,4.0,3.7,35.97222222222222
LC_dv35_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,454650.8870964463,100.59907591476804,454550.28802053153,454650.8870964463,380004.8868625462,74646.0002339001,0.2,10,4.0,3.4,33.05555555555555
LC_dv35_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,470419.31526159134,122.08611119090347,470297.22915040044,470419.31526159134,384781.0885218448,85638.22673974652,0.5454545454545454,11,4.0,3.1,30.13888888888889
LC_dv35_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,457450.64275371603,91.61049375822768,457359.0322599578,457450.642753716,368131.6323940905,89319.01035962545,0.2,10,4.0,2.8,27.22222222222221
LC_dv35_Tlc2p0_TTC05_CP1_S5p033_E15p033.mp4,CP1,451155.14198162366,102.38194824091624,451052.76003338274,451155.14198162366,358544.9186241529,92610.22335747076,0.0454545454545454,11,5.0,5.0,48.61111111111111
LC_dv35_Tlc2p0_TTC05_CP2_S5p333_E15p333.mp4,CP2,452801.77461829706,101.06741346005583,452700.707204837,452801.77461829706,338066.7381143411,114735.03650395595,0.3181818181818182,11,5.0,4.7,45.69444444444444
LC_dv35_Tlc2p0_TTC05_CP4_S5p933_E15p933.mp4,CP4,454600.4642857084,89.90320524427807,454510.5610804641,454600.4642857084,350065.5362177408,104534.92806796759,0.4545454545454545,11,5.0,4.1,39.86111111111111
LC_dv35_Tlc2p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,450938.98973965127,118.9754554933752,450820.0142841579,450938.98973965127,361627.7924043291,89311.19733532215,0.0,10,7.0,7.0,68.05555555555554
LC_dv35_Tlc2p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,458498.6925566079,112.044699353748,458386.64785725414,458498.6925566079,373553.7034856701,84944.9890709378,0.0,10,7.0,6.4,62.22222222222222
LC_dv35_Tlc2p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,452217.6785435147,111.1541135168518,452106.52442999784,452217.6785435147,383043.6684940825,69174.01004943217,0.0,10,7.0,5.8,56.388888888888886
LC_dv35_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,450029.282045196,85.48105951107573,449943.8009856849,450029.282045196,385816.7020670985,64212.57997809746,0.0,24,2.0,2.0,19.444444444444443
LC_dv35_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,450021.63705215766,58.725067652820144,449962.91198450484,450021.63705215766,368478.034636037,81543.60241612064,0.7083333333333334,12,2.0,1.7,16.527777777777775
LC_dv35_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,460517.0363414903,109.01920524181332,460408.01713624847,460517.0363414903,349084.79709200404,111432.23924948624,0.7083333333333334,12,2.0,1.4,13.611111111111107
LC_dv35_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,450022.4158280703,28.42433559242636,449993.9914924779,450022.4158280703,368674.4363200414,81347.97950802889,0.9166666666666666,12,2.0,1.1,10.694444444444445
LC_dv35_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,451037.2067003558,71.099699289829,450966.107001066,451037.2067003558,361196.36521050247,89840.84148985334,0.8333333333333334,12,2.0,0.8,7.777777777777778
LC_dv35_Tlc3p0_TTC03_CP1_S5p033_E15p033.mp4,CP1,458873.95526615466,78.58351887128083,458795.3717472834,458873.95526615466,381105.3567156766,77768.59855047805,0.0,24,3.0,3.0,29.166666666666664
LC_dv35_Tlc3p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,451633.34023491567,86.8054803222185,451546.53475459345,451633.34023491567,384462.8158415797,67170.52439333597,0.1666666666666666,12,3.0,2.7,26.25
LC_dv35_Tlc3p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,469288.0224367005,118.4276419642265,469169.5947947363,469288.0224367005,378268.30017928185,91019.72225741867,0.375,12,3.0,2.4,23.33333333333333
LC_dv35_Tlc3p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,454511.66319992015,137.3165200566291,454374.3466798635,454511.66319992015,368890.6419592962,85621.02124062396,0.5416666666666666,12,3.0,2.1,20.416666666666664
LC_dv35_Tlc3p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,455214.12120106886,134.78299703949597,455079.33820402937,455214.12120106886,386570.16425517073,68643.95694589813,0.6666666666666666,12,3.0,1.8,17.5
LC_dv35_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,455297.258285075,113.09654187207343,455184.16174320295,455297.258285075,370114.9716695432,85182.28661553183,0.0208333333333333,24,4.0,4.0,38.888888888888886
LC_dv35_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,455397.08073635347,101.46527365915244,455295.6154626943,455397.0807363535,395793.3511981252,59603.729538228305,0.2083333333333333,12,4.0,3.7,35.97222222222222
LC_dv35_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,455324.3719338962,110.5303488728241,455213.8415850234,455324.3719338962,348880.5413000041,106443.8306338921,0.3333333333333333,12,4.0,3.4,33.05555555555555
LC_dv35_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,454420.3920489772,123.24686008930439,454297.1451888879,454420.3920489772,379001.9061797173,75418.48586925992,0.3333333333333333,12,4.0,3.1,30.13888888888889
LC_dv35_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,457389.5775583636,96.4981740617659,457293.07938430185,457389.5775583636,394724.3233396197,62665.25421874394,0.4166666666666667,12,4.0,2.8,27.22222222222221
LC_dv35_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,452483.203328638,121.69498560309876,452361.5083430349,452483.203328638,323388.3695714851,129094.8337571529,0.0416666666666666,12,5.0,5.0,48.61111111111111
LC_dv35_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,455393.5770619445,104.68079499353189,455288.896266951,455393.5770619445,360762.55080365937,94631.02625828516,0.2083333333333333,12,5.0,4.4,42.77777777777778
LC_dv35_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,453296.2784062688,119.9032686612918,453176.3751376075,453296.2784062688,379672.3524791631,73623.92592710571,0.2916666666666667,12,5.0,3.8,36.94444444444444
LC_dv35_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,452738.81801165454,125.63647609000327,452613.18153556454,452738.81801165454,354831.466836583,97907.35117507156,0.0416666666666666,12,6.0,6.0,58.33333333333333
LC_dv35_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,451877.72068023635,123.3106539878645,451754.4100262485,451877.7206802364,368039.26364564185,83838.45703459455,0.0,12,6.0,5.7,55.41666666666666
LC_dv35_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,453458.0629372631,116.224054377235,453341.8388828859,453458.0629372631,348754.68315547926,104703.37978178385,0.0833333333333333,12,6.0,5.1,49.58333333333333
LC_dv35_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,450028.51148575643,85.57311526988633,449942.93837048655,450028.5114857564,385806.4481875541,64222.063298202294,0.02,25,2.0,2.0,19.444444444444443
LC_dv35_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,450021.468157621,55.082618267450016,449966.38553935353,450021.468157621,368466.7586363506,81554.70952127036,0.4615384615384615,13,2.0,1.7,16.527777777777775
LC_dv35_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,455852.0579416687,100.74009526486043,455751.31784640386,455852.0579416687,371524.6651073949,84327.3928342738,0.8333333333333334,12,2.0,1.4,13.611111111111107
LC_dv35_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,450020.66868491436,28.315552256593946,449992.35313265776,450020.6686849144,368550.2516814394,81470.41700347501,0.8076923076923077,13,2.0,1.1,10.694444444444445
LC_dv35_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,454412.2891864858,67.33382678002818,454344.9553597058,454412.2891864858,336702.38668570697,117709.90250077884,0.9583333333333334,12,2.0,0.8,7.777777777777778
LC_dv35_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,456282.8082823848,105.48901541274972,456177.3192669721,456282.8082823848,385290.07740438817,70992.73087799666,0.0,25,3.0,3.0,29.166666666666664
LC_dv35_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,455882.0649854594,104.19648748775944,455777.8684979716,455882.0649854594,366336.8154339917,89545.24955146766,0.3846153846153846,13,3.0,2.7,26.25
LC_dv35_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,466452.67994058423,131.24914245557738,466321.43079812865,466452.6799405842,382281.0515839319,84171.62835665228,0.5,12,3.0,2.4,23.33333333333333
LC_dv35_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,464308.4848816842,100.80092190112919,464207.68395978305,464308.4848816842,364218.5448706672,100089.94001101697,0.6538461538461539,13,3.0,2.1,20.416666666666664
LC_dv35_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,467668.81583133986,130.1365250851959,467538.67930625466,467668.8158313399,370924.2981271538,96744.51770418615,0.7916666666666666,12,3.0,1.8,17.5
LC_dv35_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,457063.94927701703,111.49921746511245,456952.4500595519,457063.949277017,397149.9522882736,59913.99698874337,0.0,25,4.0,4.0,38.888888888888886
LC_dv35_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,455448.0867808389,100.91511164861731,455347.1716691903,455448.0867808389,378943.3240868806,76504.7626939583,0.1538461538461538,13,4.0,3.7,35.97222222222222
LC_dv35_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,453209.90378704673,120.45592962898081,453089.44785741775,453209.90378704673,366496.5488712871,86713.35491575964,0.0833333333333333,12,4.0,3.4,33.05555555555555
LC_dv35_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,453342.379818368,97.0886474950239,453245.291170873,453342.379818368,378633.4723892837,74708.9074290843,0.4230769230769231,13,4.0,3.1,30.13888888888889
LC_dv35_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,455475.35760182765,89.94990899437107,455385.4076928333,455475.3576018277,349349.21463752177,106126.14296430594,0.5,12,4.0,2.8,27.22222222222221
LC_dv35_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,452731.8176322637,125.63307878613705,452606.18455347756,452731.8176322637,354832.1412862745,97899.67634598922,0.0416666666666666,12,6.0,6.0,58.33333333333333
LC_dv35_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,455928.53930341545,124.23228175274562,455804.3070216627,455928.53930341545,345315.2367231883,110613.30258022714,0.0416666666666666,12,6.0,5.4,52.5
LC_dv35_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,455673.3368999353,118.95836557931034,455554.378534356,455673.3368999353,361162.21369441657,94511.12320551876,0.2083333333333333,12,6.0,4.8,46.66666666666666
LC_dv35_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,451753.21475743304,129.02324493054766,451624.1915125025,451753.214757433,349118.23673858127,102634.97801885172,0.0,13,7.0,7.0,68.05555555555554
LC_dv35_Tlc4p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,451562.21609011065,124.66704977717018,451437.5490403335,451562.21609011065,368785.021397877,82777.19469223364,0.0,13,7.0,6.7,65.13888888888889
LC_dv35_Tlc4p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,463248.37651733326,120.54908939509187,463127.8274279382,463248.37651733326,387230.81669384806,76017.55982348521,0.1923076923076923,13,7.0,6.1,59.30555555555555
LC_dv42_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,453172.3321755178,93.53679249354172,453078.79538302426,453172.3321755178,380254.5284709974,72917.8037045204,0.0769230769230769,26,2.0,2.0,23.33333333333333
LC_dv42_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,464128.796453726,108.6547786432202,464020.1416750828,464128.796453726,307396.1704132428,156732.62604048318,0.6923076923076923,13,2.0,1.7,19.83333333333333
LC_dv42_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,477066.6087403229,115.00699349632487,476951.60174682655,477066.6087403229,320924.70696889714,156141.90177142574,0.6923076923076923,13,2.0,1.4,16.333333333333332
LC_dv42_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,469303.64233630954,77.15001787722576,469226.4923184323,469303.6423363096,405776.2582673103,63527.38406899932,0.8846153846153846,13,2.0,1.1,12.833333333333334
LC_dv42_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,450021.30227884476,19.702294612536207,450001.5999842322,450021.3022788448,395296.7758502028,54724.52642864204,0.9230769230769232,13,2.0,0.8,9.333333333333334
LC_dv42_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,460004.3016084887,102.82750001817476,459901.47410847055,460004.3016084887,380940.1328928788,79064.16871560994,0.0384615384615384,26,3.0,3.0,35.0
LC_dv42_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,455530.9656611922,67.30372422683286,455463.66193696536,455530.9656611922,393396.18675011024,62134.77891108196,0.5384615384615384,13,3.0,2.7,31.5
LC_dv42_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,455327.23220916407,106.86040373361902,455220.37180543045,455327.23220916407,394976.40086444526,60350.83134471881,0.2692307692307692,13,3.0,2.4,28.0
LC_dv42_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,457064.69523309293,95.85959768522298,456968.8356354077,457064.6952330929,370495.8748952077,86568.82033788518,0.6153846153846154,13,3.0,2.1,24.5
LC_dv42_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,465890.5772233044,117.53807488182792,465773.0391484226,465890.5772233044,392929.9256550458,72960.65156825865,0.5,13,3.0,1.8,21.0
LC_dv42_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,454473.7517572467,117.13256737357005,454356.6191898731,454473.7517572467,394586.8733805605,59886.87837668619,0.0192307692307692,26,4.0,4.0,46.66666666666666
LC_dv42_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,458813.62769438454,114.46253235061886,458699.1651620339,458813.6276943845,231288.9545267021,227524.6731676824,0.3461538461538461,13,4.0,3.7,43.16666666666666
LC_dv42_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,452780.2603739964,81.33718004869297,452698.9231939477,452780.2603739964,391356.5051093137,61423.755264682695,0.2692307692307692,13,4.0,3.4,39.66666666666666
LC_dv42_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,461556.5341197599,112.9730465884204,461443.5610731715,461556.5341197599,334365.6073450951,127190.92677466484,0.4615384615384615,13,4.0,3.1,36.16666666666666
LC_dv42_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,456858.2533927085,101.07879374292679,456757.17459896556,456858.2533927085,354728.76940304297,102129.48398966552,0.3076923076923077,13,4.0,2.8,32.666666666666664
LC_dv42_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,456974.97330687154,124.33401307655731,456850.639293795,456974.97330687154,376615.66641750926,80359.30688936228,0.0,13,5.0,5.0,58.33333333333333
LC_dv42_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,459160.6873885227,95.51143304636935,459065.17595547636,459160.6873885227,338095.20204617403,121065.4853423487,0.0769230769230769,13,5.0,4.4,51.333333333333336
LC_dv42_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,466383.9142937368,103.86433757498162,466280.0499561618,466383.9142937368,389976.41206650017,76407.50222723663,0.2692307692307692,13,5.0,3.8,44.33333333333333
LC_dv42_Tlc2p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,453596.28331278905,123.48232373141218,453472.80098905764,453596.28331278905,371778.3683128575,81817.91499993153,0.0769230769230769,13,6.0,6.0,70.0
LC_dv42_Tlc2p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,453355.87291526655,123.74064092495246,453232.1322743416,453355.87291526655,337522.72879580135,115833.1441194652,0.1923076923076923,13,6.0,5.7,66.5
LC_dv42_Tlc2p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,460685.908969086,111.24984816543292,460574.6591209206,460685.908969086,282847.23634196294,177838.67262712307,0.3461538461538461,13,6.0,5.1,59.49999999999999
LC_dv42_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,458308.57544945815,97.9843317727209,458210.5911176854,458308.57544945815,385403.56870791776,72905.00674154039,0.0,24,2.0,2.0,23.33333333333333
LC_dv42_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,457849.52832947887,90.14104324264918,457759.3872862362,457849.52832947887,369727.28317464754,88122.24515483133,0.4583333333333333,12,2.0,1.7,19.83333333333333
LC_dv42_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,460050.56908389117,106.28868088900344,459944.28040300217,460050.5690838912,335620.57253740507,124429.99654648616,0.7916666666666666,12,2.0,1.4,16.333333333333332
LC_dv42_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,450279.7968398118,26.405700593430083,450253.39113921835,450279.7968398118,386081.7368394797,64198.06000033207,0.875,12,2.0,1.1,12.833333333333334
LC_dv42_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,625421.7486879644,110.13276838453021,625311.6159195799,625421.7486879644,358226.4909156322,267195.2577723322,1.0,12,2.0,0.8,9.333333333333334
LC_dv42_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,459961.2622529016,102.97474047576543,459858.28751242586,459961.2622529016,380876.500443307,79084.76180959464,0.0208333333333333,24,3.0,3.0,35.0
LC_dv42_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,457324.7556128781,86.85782334231772,457237.8977895358,457324.7556128781,366927.5902207515,90397.16539212666,0.2083333333333333,12,3.0,2.7,31.5
LC_dv42_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,455969.9377963812,105.00992592779221,455864.9278704534,455969.9377963812,370622.0350668432,85347.90272953798,0.4583333333333333,12,3.0,2.4,28.0
LC_dv42_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,459368.6327679546,74.3054083941388,459294.32735956047,459368.6327679546,370326.6494401711,89041.98332778353,0.7083333333333334,12,3.0,2.1,24.5
LC_dv42_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,450150.99535663956,75.18243566085584,450075.8129209787,450150.9953566396,367478.6945532198,82672.30080341984,0.75,12,3.0,1.8,21.0
LC_dv42_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,454509.4372200152,117.2398153617396,454392.1974046535,454509.4372200152,368063.8414628119,86445.5957572033,0.0,24,4.0,4.0,46.66666666666666
LC_dv42_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,468633.41458547645,120.56141128425952,468512.8531741922,468633.4145854765,327486.0064465698,141147.4081389067,0.0833333333333333,12,4.0,3.7,43.16666666666666
LC_dv42_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,457056.1621076998,99.9510496816365,456956.21105801815,457056.1621076998,389687.03162861953,67369.13047908025,0.3333333333333333,12,4.0,3.4,39.66666666666666
LC_dv42_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,459517.2672814994,98.35124625620665,459418.9160352432,459517.2672814994,380168.04512996686,79349.22215153254,0.4583333333333333,12,4.0,3.1,36.16666666666666
LC_dv42_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,454736.0750239826,120.2310961324838,454615.84392785013,454736.0750239826,324160.68605669617,130575.38896728645,0.5,12,4.0,2.8,32.666666666666664
LC_dv42_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,453586.3295120015,123.49495106207905,453462.8345609394,453586.3295120015,372161.0010052691,81425.32850673236,0.0416666666666666,12,6.0,6.0,70.0
LC_dv42_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,454378.41099231335,113.58027239178773,454264.83071992156,454378.41099231335,383410.2390919175,70968.17190039583,0.0,12,6.0,5.4,63.0
LC_dv42_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,456355.831992592,110.72432944917819,456245.10766314284,456355.831992592,371409.1718298866,84946.6601627054,0.0416666666666666,12,6.0,4.8,55.99999999999999
LC_dv42_Tlc3p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,450112.65141650994,111.39515505498275,450001.25626145495,450112.65141650994,382970.6594654397,67141.99195107026,0.0416666666666666,12,7.0,7.0,81.66666666666666
LC_dv42_Tlc3p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,451046.785231283,119.75616250606254,450927.02906877693,451046.785231283,209663.50635451308,241383.2788767699,0.0,12,7.0,6.7,78.16666666666667
LC_dv42_Tlc3p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,452644.2626210181,111.04792619060026,452533.2146948275,452644.2626210181,312752.93344888906,139891.32917212904,0.0833333333333333,12,7.0,6.1,71.16666666666666
LC_dv42_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,458067.5667466462,96.38900114258286,457971.1777455036,458067.5667466462,385303.9967844704,72763.5699621758,0.0625,24,2.0,2.0,23.33333333333333
LC_dv42_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,450209.5466559944,74.48046426702058,450135.06619172735,450209.5466559944,372687.8014867465,77521.74516924785,0.4583333333333333,12,2.0,1.7,19.83333333333333
LC_dv42_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,461859.5247441581,101.80877089803107,461757.71597326006,461859.5247441581,326195.5926999572,135663.9320442009,0.7916666666666666,12,2.0,1.4,16.333333333333332
LC_dv42_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,450213.6047269321,26.43752229452366,450187.1672046376,450213.6047269321,385587.4836294977,64626.12109743443,0.9166666666666666,12,2.0,1.1,12.833333333333334
LC_dv42_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,450021.40133070626,43.52121928555425,449977.8801114207,450021.4013307063,395219.5163329193,54801.88499778701,0.9583333333333334,12,2.0,0.8,9.333333333333334
LC_dv42_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,459979.68747830426,102.90840603789547,459876.77907226636,459979.68747830426,380901.6763750521,79078.01110325218,0.0,24,3.0,3.0,35.0
LC_dv42_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,457562.28494626214,94.06981586531037,457468.2151303968,457562.2849462621,395183.87944928353,62378.40549697855,0.2916666666666667,12,3.0,2.7,31.5
LC_dv42_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,450022.4308103654,76.00251108111115,449946.4282992843,450022.4308103654,367811.0681831059,82211.36262725951,0.5,12,3.0,2.4,28.0
LC_dv42_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,457789.0667343811,115.05006311275065,457674.0166712683,457789.0667343811,383275.5863730202,74513.48036136088,0.5,12,3.0,2.1,24.5
LC_dv42_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,461822.2555387371,90.32243112835567,461731.93310760875,461822.2555387371,339795.0072493364,122027.24828940071,0.625,12,3.0,1.8,21.0
LC_dv42_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,454494.4483491839,117.15414486423833,454377.29420431965,454494.4483491839,367980.5781196093,86513.87022957462,0.0,24,4.0,4.0,46.66666666666666
LC_dv42_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,471591.8549434412,119.49161567253759,471472.3633277687,471591.8549434412,319460.332123182,152131.5228202592,0.2916666666666667,12,4.0,3.7,43.16666666666666
LC_dv42_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,457746.87353379535,105.77852598275058,457641.0950078126,457746.87353379535,376719.3745729735,81027.49896082183,0.3333333333333333,12,4.0,3.4,39.66666666666666
LC_dv42_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,451681.2082678871,72.0796470734058,451609.1286208137,451681.2082678871,394016.7822599802,57664.426007906906,0.375,12,4.0,3.1,36.16666666666666
LC_dv42_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,454246.7102303582,118.56276657036506,454128.1474637878,454246.7102303582,367416.64522384806,86830.06500651012,0.5416666666666666,12,4.0,2.8,32.666666666666664
LC_dv42_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,454812.55568308994,121.25238301960053,454691.30330007034,454812.55568308994,375669.8000306018,79142.75565248815,0.0,12,5.0,5.0,58.33333333333333
