video,cp,n_pre,sum,rate,max,first,t_max,p,n,ttc_start,ttc_true,distance,dv_kph
LC_dv14_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,23,683.4738040091066,29.716252348222028,81.29727681339408,0.0,4.2,0.3076923076923077,13,5.0,4.4,17.11111111111111,14.0
LC_dv14_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,19,798.4949736310662,42.026051243740326,120.034128367448,0.06109815977235064,3.4000000000000004,0.4615384615384615,13,5.0,3.8,14.777777777777777,14.0
LC_dv14_Tlc2p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,30,48.538765464448744,1.617958848814958,16.26864048252701,0.0,5.2,0.1153846153846153,13,6.0,6.0,23.33333333333333,14.0
LC_dv14_Tlc2p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,28,671.596085123993,23.985574468714038,93.98572803805062,0.0,5.2,0.4230769230769231,13,6.0,5.7,22.166666666666668,14.0
LC_dv14_Tlc2p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,26,680.659259385571,26.179202284060423,82.93614047118524,0.0,4.0,0.5,13,6.0,5.1,19.83333333333333,14.0
LC_dv14_Tlc3p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,30,52.62211847728389,1.754070615909463,21.613280715838897,0.0,2.2,0.0,24,2.0,2.0,7.777777777777778,14.0
LC_dv14_Tlc3p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,10,665.3249261389836,66.53249261389837,211.9412965706534,0.0,2.0,0.6666666666666666,12,2.0,1.7,6.611111111111111,14.0
LC_dv14_Tlc3p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,8,666.3717004702806,83.29646255878508,252.36334384887678,0.0,1.6,1.0,12,2.0,1.4,5.444444444444444,14.0
LC_dv14_Tlc3p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,7,699.2520344442825,99.89314777775463,322.97622302645533,0.0,1.4000000000000001,0.875,12,2.0,1.1,4.277777777777778,14.0
LC_dv14_Tlc3p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,6,697.6562300260771,116.27603833767951,290.5065727809602,0.9281644306163394,1.2000000000000002,1.0,12,2.0,0.8,3.111111111111111,14.0
LC_dv14_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,30,54.300208566631,1.8100069522210334,17.094620940745315,0.0,2.8000000000000003,0.0833333333333333,24,3.0,3.0,11.666666666666666,14.0
LC_dv14_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,14,799.3060172460303,57.09328694614502,165.83575565302164,0.0,2.6,0.7083333333333334,12,3.0,2.7,10.5,14.0
LC_dv14_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,13,821.9902521733711,63.23001939795162,192.50558910966788,0.0,2.4000000000000004,0.8333333333333334,12,3.0,2.4,9.333333333333332,14.0
LC_dv14_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,12,711.6218988196019,59.301824901633495,179.33058896013384,0.0,2.2,0.875,12,3.0,2.1,8.166666666666666,14.0
LC_dv14_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,10,707.3907098531861,70.7390709853186,216.09120299245632,0.3865158770535754,2.0,1.0,12,3.0,1.8,7.0,14.0
LC_dv14_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,30,51.0873074363528,1.7029102478784268,15.471207145545401,0.0,3.6,0.0,24,4.0,4.0,15.555555555555555,14.0
LC_dv14_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,19,779.05682238036,41.0029906515979,135.15842182824923,0.0,3.4000000000000004,0.4583333333333333,12,4.0,3.7,14.38888888888889,14.0
LC_dv14_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,18,694.307574889585,38.57264304942139,109.24419627717981,0.0,3.2,0.7083333333333334,12,4.0,3.4,13.22222222222222,14.0
LC_dv14_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,16,737.2675266771433,46.07922041732146,121.37060816677027,0.0,3.0,0.6666666666666666,12,4.0,3.1,12.055555555555555,14.0
LC_dv14_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,15,791.931780161776,52.79545201078507,164.23110220890325,0.10202496193062634,2.8000000000000003,0.7916666666666666,12,4.0,2.8,10.888888888888888,14.0
LC_dv14_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,30,59.46368574924588,1.982122858308196,11.731281840897532,0.0,5.800000000000001,0.0416666666666666,12,6.0,6.0,23.33333333333333,14.0
LC_dv14_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,27,698.185547712798,25.85872398936289,81.6020885935777,0.0,4.4,0.2916666666666667,12,6.0,5.4,21.0,14.0
LC_dv14_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,24,724.7158140489526,30.19649225203969,84.49414206657246,8.526260060646162e-06,4.0,0.4166666666666667,12,6.0,4.8,18.666666666666664,14.0
LC_dv14_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,30,48.31744025458215,1.610581341819405,17.550457606308854,0.0,5.6000000000000005,0.0416666666666666,12,7.0,7.0,27.22222222222222,14.0
LC_dv14_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,30,505.2274391219293,16.840914637397642,86.08940389040721,0.0,5.4,0.2083333333333333,12,7.0,6.7,26.05555555555556,14.0
