video,cp,p_change,gc_1,gc_2,gc_3,gc_4,gc_6,gj_1,gj_2,gj_3,gj_4,gj_6,p,n,ttc_start,ttc_true,distance,dv_kph,x_looming,gate_g1
LC_dv35_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0833333333333333,12,4.0,3.4,33.05555555555555,35.0,-4.090440092932224,0.9367788342576372
LC_dv35_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4230769230769231,13,4.0,3.1,30.13888888888889,35.0,-3.905857743782941,0.9400930928972293
LC_dv35_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,12,4.0,2.8,27.22222222222221,35.0,-3.7025121973742765,0.981227966754402
LC_dv35_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.28,0.335,0.41,0.0416666666666666,12,6.0,6.0,58.33333333333333,35.0,-5.225858302455897,0.06550882590497294
LC_dv35_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0416666666666666,12,6.0,5.4,52.5,35.0,-5.015198293358574,0.9298597763332355
LC_dv35_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2083333333333333,12,6.0,4.8,46.66666666666666,35.0,-4.779717526471482,0.9826186186888856
LC_dv35_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.28,0.335,0.415,0.0,13,7.0,7.0,68.05555555555554,35.0,-5.534090638937313,0.06448428486105157
LC_dv35_Tlc4p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13,7.0,6.7,65.13888888888889,35.0,-5.446502894403274,0.7458913763955981
LC_dv35_Tlc4p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1923076923076923,13,7.0,6.1,59.30555555555555,35.0,-5.258908446556339,0.9378990930854724
LC_dv42_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.26,0.26,0.26,0.0769230769230769,26,2.0,2.0,23.33333333333333,42.0,-3.2123201653055604,0.06865826494608443
LC_dv42_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,13,2.0,1.7,19.83333333333333,42.0,-2.8879057678418696,0.9559074972773316
LC_dv42_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,13,2.0,1.4,16.333333333333332,42.0,-2.500658879374172,0.9999949056922037
LC_dv42_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8846153846153846,13,2.0,1.1,12.833333333333334,42.0,-2.020383197456979,0.9999973369519305
LC_dv42_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769232,13,2.0,0.8,9.333333333333334,42.0,-1.3882272737337427,0.9999999116056838
LC_dv42_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.27,0.29,0.29,0.0384615384615384,26,3.0,3.0,35.0,42.0,-4.022347889502803,0.06772784818573437
LC_dv42_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5384615384615384,13,3.0,2.7,31.5,42.0,-3.8117962768064957,0.997515919232072
LC_dv42_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2692307692307692,13,3.0,2.4,28.0,42.0,-3.5764670090793667,0.9999971926735736
LC_dv42_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6153846153846154,13,3.0,2.1,24.5,42.0,-3.3097495211028414,0.9999981383843228
LC_dv42_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,13,3.0,1.8,21.0,42.0,-3.0019799417626976,0.9999999982480744
LC_dv42_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.285,0.335,0.36,0.0192307692307692,26,4.0,4.0,46.66666666666666,42.0,-4.597395969677527,0.06799268213764327
LC_dv42_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3461538461538461,13,4.0,3.7,43.16666666666666,42.0,-4.4415414644163445,0.9980731718505068
LC_dv42_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2692307692307692,13,4.0,3.4,39.66666666666666,42.0,-4.272514202585939,0.9999970409298782
LC_dv42_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4615384615384615,13,4.0,3.1,36.16666666666666,42.0,-4.08788168447215,0.999998026381933
LC_dv42_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3076923076923077,13,4.0,2.8,32.666666666666664,42.0,-3.884469014623358,0.9999999981145223
LC_dv42_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.285,0.335,0.395,0.0,13,5.0,5.0,58.33333333333333,42.0,-5.043536745661942,0.0669381262613655
LC_dv42_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0769230769230769,13,5.0,4.4,51.333333333333336,42.0,-4.78794578881124,0.9999958554126696
LC_dv42_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2692307692307692,13,5.0,3.8,44.33333333333333,42.0,-4.494853288230364,0.9999999982587785
LC_dv42_Tlc2p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.285,0.335,0.41,0.0769230769230769,13,6.0,6.0,70.0,42.0,-5.408100364196231,0.0657669232431335
LC_dv42_Tlc2p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1923076923076923,13,6.0,5.7,66.5,42.0,-5.305533294434385,0.9974046088101287
LC_dv42_Tlc2p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3461538461538461,13,6.0,5.1,59.49999999999999,42.0,-5.083131898056322,0.9999984843450851
LC_dv42_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.23,0.23,0.23,0.0,24,2.0,2.0,23.33333333333333,42.0,-3.2123201653055604,0.07027615797873049
LC_dv42_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4583333333333333,12,2.0,1.7,19.83333333333333,42.0,-2.8879057678418696,0.9202967883807338
LC_dv42_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7916666666666666,12,2.0,1.4,16.333333333333332,42.0,-2.500658879374172,0.994590400674706
LC_dv42_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,12,2.0,1.1,12.833333333333334,42.0,-2.020383197456979,0.9948058096425682
LC_dv42_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,2.0,0.8,9.333333333333334,42.0,-1.3882272737337427,0.9996332851516281
LC_dv42_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.27,0.29,0.29,0.0208333333333333,24,3.0,3.0,35.0,42.0,-4.022347889502803,0.06772784818573437
LC_dv42_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2083333333333333,12,3.0,2.7,31.5,42.0,-3.8117962768064957,0.9284913009848366
LC_dv42_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4583333333333333,12,3.0,2.4,28.0,42.0,-3.5764670090793667,0.9936110297408024
LC_dv42_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7083333333333334,12,3.0,2.1,24.5,42.0,-3.3097495211028414,0.9954742254283996
LC_dv42_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,12,3.0,1.8,21.0,42.0,-3.0019799417626976,0.9996292246011834
LC_dv42_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.285,0.335,0.36,0.0,24,4.0,4.0,46.66666666666666,42.0,-4.597395969677527,0.06799268213764327
LC_dv42_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0833333333333333,12,4.0,3.7,43.16666666666666,42.0,-4.4415414644163445,0.9273818432199595
LC_dv42_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,12,4.0,3.4,39.66666666666666,42.0,-4.272514202585939,0.9944156175742096
LC_dv42_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4583333333333333,12,4.0,3.1,36.16666666666666,42.0,-4.08788168447215,0.9952836421687731
LC_dv42_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,12,4.0,2.8,32.666666666666664,42.0,-3.884469014623358,0.9994616862397425
LC_dv42_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.285,0.335,0.41,0.0416666666666666,12,6.0,6.0,70.0,42.0,-5.408100364196231,0.0657669232431335
LC_dv42_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,6.0,5.4,63.0,42.0,-5.19742171318497,0.9941356251246968
LC_dv42_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0416666666666666,12,6.0,4.8,55.99999999999999,42.0,-4.961914887642475,0.9995303115002806
LC_dv42_Tlc3p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.275,0.335,0.41,0.0416666666666666,12,7.0,7.0,81.66666666666666,42.0,-5.7163537877864945,0.06322116574236226
LC_dv42_Tlc3p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,7.0,6.7,78.16666666666667,42.0,-5.6287606965334245,0.7567729333535345
LC_dv42_Tlc3p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0833333333333333,12,7.0,6.1,71.16666666666666,42.0,-5.441153092776717,0.9933898271860861
LC_dv42_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.22,0.22,0.22,0.0625,24,2.0,2.0,23.33333333333333,42.0,-3.2123201653055604,0.07027615797873049
LC_dv42_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4583333333333333,12,2.0,1.7,19.83333333333333,42.0,-2.8879057678418696,0.7567729333535361
LC_dv42_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7916666666666666,12,2.0,1.4,16.333333333333332,42.0,-2.500658879374172,0.9391255954181246
LC_dv42_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,12,2.0,1.1,12.833333333333334,42.0,-2.020383197456979,0.943728805900176
LC_dv42_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,12,2.0,0.8,9.333333333333334,42.0,-1.3882272737337427,0.9835926608635548
LC_dv42_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.27,0.29,0.29,0.0,24,3.0,3.0,35.0,42.0,-4.022347889502803,0.06772784818573437
LC_dv42_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2916666666666667,12,3.0,2.7,31.5,42.0,-3.8117962768064957,0.7710848319713277
LC_dv42_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,12,3.0,2.4,28.0,42.0,-3.5764670090793667,0.9386372868532369
LC_dv42_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,12,3.0,2.1,24.5,42.0,-3.3097495211028414,0.93665339587422
LC_dv42_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,12,3.0,1.8,21.0,42.0,-3.0019799417626976,0.9817771275155813
LC_dv42_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.285,0.335,0.36,0.0,24,4.0,4.0,46.66666666666666,42.0,-4.597395969677527,0.06799268213764327
LC_dv42_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2916666666666667,12,4.0,3.7,43.16666666666666,42.0,-4.4415414644163445,0.7652314182648815
LC_dv42_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,12,4.0,3.4,39.66666666666666,42.0,-4.272514202585939,0.9362759180631313
LC_dv42_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,12,4.0,3.1,36.16666666666666,42.0,-4.08788168447215,0.936904079148713
LC_dv42_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5416666666666666,12,4.0,2.8,32.666666666666664,42.0,-3.884469014623358,0.9814125647085615
LC_dv42_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.275,0.335,0.4,0.0,12,5.0,5.0,58.33333333333333,42.0,-5.043536745661942,0.06550882590497284
LC_dv42_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0416666666666666,12,5.0,4.7,54.833333333333336,42.0,-4.9198202088875975,0.7658514375836123
LC_dv42_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,12,5.0,4.1,47.83333333333333,42.0,-4.646761610439117,0.9286290636861354
LC_dv42_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.095,0.185,0.275,0.335,0.41,0.0,12,7.0,7.0,81.66666666666666,42.0,-5.7163537877864945,0.06334660412577858
LC_dv42_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,7.0,6.4,74.66666666666667,42.0,-5.53715552728479,0.9343622237825736
LC_dv42_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2083333333333333,12,7.0,5.8,67.66666666666666,42.0,-5.340309936136368,0.9819122588278748
