video,p,n,deficit_max,distance,ttc_true,dv_kph,cp,lcd,ttc_start,gap_trace,vrel_trace,p_lane_end,a_req
LC_dv42_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,0.2916666666666667,12,8570.401397404894,43.16666666666666,3.7,42.0,CP2,4.0,4.0,43.53299999999997,11.525000000000002,0.9836089647496905,1.5765765765765767
LC_dv42_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,0.3333333333333333,12,9368.009121891766,39.66666666666666,3.4,42.0,CP3,4.0,4.0,40.06700000000002,11.521,0.9926919999604129,1.715686274509804
LC_dv42_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,0.375,12,9368.009121891766,36.16666666666666,3.1,42.0,CP4,4.0,4.0,36.58900000000001,11.524000000000001,0.9922366338569514,1.881720430107527
LC_dv42_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,0.5416666666666666,12,9368.009121891766,32.666666666666664,2.8,42.0,CP5,4.0,4.0,33.11800000000001,11.372,0.9974966288328114,2.0833333333333335
LC_dv42_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,0.0,12,1090.1929392931563,58.33333333333333,5.0,42.0,CP1,4.0,5.0,58.65600000000002,11.521,0.0,1.1666666666666667
LC_dv42_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,0.041666666666666664,12,6437.29558383779,54.833333333333336,4.7,42.0,CP2,4.0,5.0,55.18599999999999,11.525000000000002,1.0,1.2411347517730498
LC_dv42_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,0.3333333333333333,12,7118.342558010852,47.83333333333333,4.1,42.0,CP4,4.0,5.0,48.231999999999985,11.524000000000001,1.0,1.4227642276422767
LC_dv42_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,0.0,12,1119.1042603246053,81.66666666666666,7.0,42.0,CP1,4.0,7.0,82.02000000000002,11.521,0.0,0.8333333333333334
LC_dv42_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,0.0,12,1119.1042603246053,74.66666666666667,6.4,42.0,CP3,4.0,7.0,75.07799999999999,11.524000000000001,1.0,0.9114583333333334
LC_dv42_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,0.20833333333333334,12,1119.1042603246053,67.66666666666666,5.8,42.0,CP5,4.0,7.0,68.12600000000002,11.524000000000001,1.0,1.0057471264367817
