video,cp,p_change,C_0,a_0,none_0,cont_0,p_collide_continue,C_0.01,a_0.01,none_0.01,cont_0.01,C_0.05,a_0.05,none_0.05,cont_0.05,C_0.1,a_0.1,none_0.1,cont_0.1,C_0.2,a_0.2,none_0.2,cont_0.2,p,n,ttc_start,ttc_true,distance,dv_kph
LC_dv35_Tlc2p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,1.0,389.21875,1.25,False,False,0.32,389.21875,1.25,False,False,140.11874999999998,0.75,False,False,62.275,0.5,False,False,15.568750000000005,0.25,False,False,0.0,10,7.0,6.4,62.22222222222222,35.0
LC_dv35_Tlc2p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,1.0,560.475,1.5,False,False,0.615,560.475,1.5,False,False,249.09999999999997,1.0,False,False,140.11874999999998,0.75,False,False,62.275,0.5,False,False,0.0,10,7.0,5.8,56.388888888888886,35.0
LC_dv35_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,2241.9,3.0,False,False,0.085,1883.81875,2.75,False,False,1556.875,2.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,24,2.0,2.0,19.444444444444443,35.0
LC_dv35_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,4499.368750000001,4.25,False,False,1.0,4499.368750000001,4.25,False,False,3502.96875,3.75,False,False,3051.4750000000004,3.5,False,False,2631.1187500000005,3.25,False,False,0.7083333333333334,12,2.0,1.7,16.527777777777775,35.0
LC_dv35_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,5620.31875,4.75,False,False,1.0,5620.31875,4.75,False,False,4499.368750000001,4.25,False,False,3985.6000000000004,4.0,False,False,3502.96875,3.75,False,False,0.7083333333333334,12,2.0,1.4,13.611111111111107,35.0
LC_dv35_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,8235.86875,5.75,False,False,1.0,7535.275,5.5,False,False,6227.5,5.0,False,False,5620.31875,4.75,False,False,5620.31875,4.75,False,False,0.9166666666666666,12,2.0,1.1,10.694444444444445,35.0
LC_dv35_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,10738.425068000002,7.0,False,False,1.0,10738.425068000002,7.0,False,False,9826.461712000002,6.5,False,False,9315.650034,6.25,False,False,9315.650034,6.25,False,False,0.8333333333333334,12,2.0,0.8,7.777777777777778,35.0
LC_dv35_Tlc3p0_TTC03_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,1261.06875,2.25,False,False,0.085,996.4,2.0,False,False,560.475,1.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,24,3.0,3.0,29.166666666666664,35.0
LC_dv35_Tlc3p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,1.0,2631.1187500000005,3.25,False,False,1.0,2241.9,3.0,False,False,1556.875,2.5,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,0.1666666666666666,12,3.0,2.7,26.25,35.0
LC_dv35_Tlc3p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,1.0,3051.4750000000004,3.5,False,False,1.0,2631.1187500000005,3.25,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,1556.875,2.5,False,False,0.375,12,3.0,2.4,23.33333333333333,35.0
LC_dv35_Tlc3p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,1.0,3502.96875,3.75,False,False,1.0,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,1883.81875,2.75,False,False,1883.81875,2.75,False,False,0.5416666666666666,12,3.0,2.1,20.416666666666664,35.0
LC_dv35_Tlc3p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,1.0,3985.6000000000004,4.0,False,False,1.0,3502.96875,3.75,False,False,2631.1187500000005,3.25,False,False,2241.9,3.0,False,False,2241.9,3.0,False,False,0.6666666666666666,12,3.0,1.8,17.5,35.0
LC_dv35_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,762.8687500000001,1.75,False,False,0.085,560.475,1.5,False,False,249.09999999999997,1.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0208333333333333,24,4.0,4.0,38.888888888888886,35.0
LC_dv35_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1883.81875,2.75,False,False,0.995,1556.875,2.5,False,False,996.4,2.0,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,0.2083333333333333,12,4.0,3.7,35.97222222222222,35.0
LC_dv35_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,2241.9,3.0,False,False,1.0,1883.81875,2.75,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,996.4,2.0,False,False,0.3333333333333333,12,4.0,3.4,33.05555555555555,35.0
LC_dv35_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,2241.9,3.0,False,False,1.0,2241.9,3.0,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,0.3333333333333333,12,4.0,3.1,30.13888888888889,35.0
LC_dv35_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,2631.1187500000005,3.25,False,False,1.0,2241.9,3.0,False,False,1556.875,2.5,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,0.4166666666666667,12,4.0,2.8,27.22222222222221,35.0
LC_dv35_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,389.21875,1.25,False,False,0.075,249.09999999999997,1.0,False,False,62.275,0.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0416666666666666,12,5.0,5.0,48.61111111111111,35.0
LC_dv35_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,1.0,1556.875,2.5,False,False,0.965,1261.06875,2.25,False,False,762.8687500000001,1.75,False,False,560.475,1.5,False,False,389.21875,1.25,False,False,0.2083333333333333,12,5.0,4.4,42.77777777777778,35.0
LC_dv35_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,1.0,1883.81875,2.75,False,False,0.995,1556.875,2.5,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,762.8687500000001,1.75,False,False,0.2916666666666667,12,5.0,3.8,36.94444444444444,35.0
LC_dv35_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,62.275,0.5,False,False,0.045,62.275,0.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0416666666666666,12,6.0,6.0,58.33333333333333,35.0
LC_dv35_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,1.0,762.8687500000001,1.75,False,False,0.675,560.475,1.5,False,False,249.09999999999997,1.0,False,False,140.11874999999998,0.75,False,False,140.11874999999998,0.75,False,False,0.0,12,6.0,5.7,55.41666666666666,35.0
LC_dv35_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,1.0,996.4,2.0,False,False,0.9,762.8687500000001,1.75,False,False,389.21875,1.25,False,False,389.21875,1.25,False,False,249.09999999999997,1.0,False,False,0.0833333333333333,12,6.0,5.1,49.58333333333333,35.0
LC_dv35_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,2241.9,3.0,False,False,0.085,1883.81875,2.75,False,False,1556.875,2.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.02,25,2.0,2.0,19.444444444444443,35.0
LC_dv35_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,4499.368750000001,4.25,False,False,1.0,4499.368750000001,4.25,False,False,3502.96875,3.75,False,False,3051.4750000000004,3.5,False,False,2631.1187500000005,3.25,False,False,0.4615384615384615,13,2.0,1.7,16.527777777777775,35.0
LC_dv35_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,5620.31875,4.75,False,False,1.0,5620.31875,4.75,False,False,4499.368750000001,4.25,False,False,3985.6000000000004,4.0,False,False,3502.96875,3.75,False,False,0.8333333333333334,12,2.0,1.4,13.611111111111107,35.0
LC_dv35_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,8235.86875,5.75,False,False,1.0,7535.275,5.5,False,False,6227.5,5.0,False,False,5620.31875,4.75,False,False,5620.31875,4.75,False,False,0.8076923076923077,13,2.0,1.1,10.694444444444445,35.0
LC_dv35_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,11146.035163499999,7.25,False,False,1.0,10739.047282999998,7.0,False,False,9826.876521999999,6.5,False,False,9826.876521999999,6.5,False,False,9315.9611415,6.25,False,False,0.9583333333333334,12,2.0,0.8,7.777777777777778,35.0
LC_dv35_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,1261.06875,2.25,False,False,0.085,996.4,2.0,False,False,560.475,1.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,25,3.0,3.0,29.166666666666664,35.0
LC_dv35_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,2631.1187500000005,3.25,False,False,1.0,2631.1187500000005,3.25,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,0.3846153846153846,13,3.0,2.7,26.25,35.0
LC_dv35_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,3051.4750000000004,3.5,False,False,1.0,2631.1187500000005,3.25,False,False,1883.81875,2.75,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,0.5,12,3.0,2.4,23.33333333333333,35.0
LC_dv35_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,3502.96875,3.75,False,False,1.0,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,1883.81875,2.75,False,False,1883.81875,2.75,False,False,0.6538461538461539,13,3.0,2.1,20.416666666666664,35.0
LC_dv35_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,4499.368750000001,4.25,False,False,1.0,3985.6000000000004,4.0,False,False,3051.4750000000004,3.5,False,False,2631.1187500000005,3.25,False,False,2631.1187500000005,3.25,False,False,0.7916666666666666,12,3.0,1.8,17.5,35.0
LC_dv35_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,560.475,1.5,False,False,0.085,560.475,1.5,False,False,249.09999999999997,1.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,25,4.0,4.0,38.888888888888886,35.0
LC_dv35_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1883.81875,2.75,False,False,0.99,1556.875,2.5,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,762.8687500000001,1.75,False,False,0.1538461538461538,13,4.0,3.7,35.97222222222222,35.0
LC_dv35_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1883.81875,2.75,False,False,1.0,1883.81875,2.75,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,0.0833333333333333,12,4.0,3.4,33.05555555555555,35.0
LC_dv35_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,2241.9,3.0,False,False,1.0,1883.81875,2.75,False,False,1261.06875,2.25,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,0.4230769230769231,13,4.0,3.1,30.13888888888889,35.0
LC_dv35_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,2631.1187500000005,3.25,False,False,1.0,2241.9,3.0,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,1261.06875,2.25,False,False,0.5,12,4.0,2.8,27.22222222222221,35.0
LC_dv35_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,62.275,0.5,False,False,0.045,62.275,0.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0416666666666666,12,6.0,6.0,58.33333333333333,35.0
LC_dv35_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,1.0,762.8687500000001,1.75,False,False,0.805,762.8687500000001,1.75,False,False,389.21875,1.25,False,False,249.09999999999997,1.0,False,False,140.11874999999998,0.75,False,False,0.0416666666666666,12,6.0,5.4,52.5,35.0
LC_dv35_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,1.0,1261.06875,2.25,False,False,0.945,996.4,2.0,False,False,560.475,1.5,False,False,389.21875,1.25,False,False,389.21875,1.25,False,False,0.2083333333333333,12,6.0,4.8,46.66666666666666,35.0
LC_dv35_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.0,0.0,False,True,0.0,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0,13,7.0,7.0,68.05555555555554,35.0
LC_dv35_Tlc4p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,1.0,249.09999999999997,1.0,False,False,0.15,249.09999999999997,1.0,False,False,62.275,0.5,False,False,15.568750000000005,0.25,False,False,0.0,0.0,False,True,0.0,13,7.0,6.7,65.13888888888889,35.0
LC_dv35_Tlc4p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,1.0,560.475,1.5,False,False,0.37,389.21875,1.25,False,False,140.11874999999998,0.75,False,False,62.275,0.5,False,False,15.568750000000005,0.25,False,False,0.1923076923076923,13,7.0,6.1,59.30555555555555,35.0
LC_dv42_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,2631.1187500000005,3.25,False,False,0.085,2631.1187500000005,3.25,False,False,1883.81875,2.75,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0769230769230769,26,2.0,2.0,23.33333333333333,42.0
LC_dv42_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,1.0,5044.275,4.5,False,False,1.0,5044.275,4.5,False,False,3985.6000000000004,4.0,False,False,3502.96875,3.75,False,False,3051.4750000000004,3.5,False,False,0.6923076923076923,13,2.0,1.7,19.83333333333333,42.0
LC_dv42_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,1.0,6865.81875,5.25,False,False,1.0,6227.5,5.0,False,False,5044.275,4.5,False,False,4499.368750000001,4.25,False,False,4499.368750000001,4.25,False,False,0.6923076923076923,13,2.0,1.4,16.333333333333332,42.0
LC_dv42_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,1.0,8967.6,6.0,False,False,1.0,8967.6,6.0,False,False,7535.275,5.5,False,False,6865.81875,5.25,False,False,6227.5,5.0,False,False,0.8846153846153846,13,2.0,1.1,12.833333333333334,42.0
LC_dv42_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,1.0,11768.548952500003,7.25,False,False,1.0,11768.548952500003,7.25,False,False,10774.698121500001,6.75,False,False,10217.237081000001,6.5,False,False,9615.6722905,6.25,False,False,0.9230769230769232,13,2.0,0.8,9.333333333333334,42.0
LC_dv42_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,1556.875,2.5,False,False,0.085,1556.875,2.5,False,False,996.4,2.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0384615384615384,26,3.0,3.0,35.0,42.0
LC_dv42_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,3502.96875,3.75,False,False,1.0,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,1883.81875,2.75,False,False,1883.81875,2.75,False,False,0.5384615384615384,13,3.0,2.7,31.5,42.0
LC_dv42_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,3985.6000000000004,4.0,False,False,1.0,3502.96875,3.75,False,False,2631.1187500000005,3.25,False,False,2241.9,3.0,False,False,2241.9,3.0,False,False,0.2692307692307692,13,3.0,2.4,28.0,42.0
LC_dv42_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,4499.368750000001,4.25,False,False,1.0,4499.368750000001,4.25,False,False,3502.96875,3.75,False,False,3051.4750000000004,3.5,False,False,2631.1187500000005,3.25,False,False,0.6153846153846154,13,3.0,2.1,24.5,42.0
LC_dv42_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,5620.31875,4.75,False,False,1.0,5044.275,4.5,False,False,3985.6000000000004,4.0,False,False,3985.6000000000004,4.0,False,False,3502.96875,3.75,False,False,0.5,13,3.0,1.8,21.0,42.0
LC_dv42_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,996.4,2.0,False,False,0.085,762.8687500000001,1.75,False,False,389.21875,1.25,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0192307692307692,26,4.0,4.0,46.66666666666666,42.0
LC_dv42_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,2241.9,3.0,False,False,1.0,1883.81875,2.75,False,False,1261.06875,2.25,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,0.3461538461538461,13,4.0,3.7,43.16666666666666,42.0
LC_dv42_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,2631.1187500000005,3.25,False,False,1.0,2241.9,3.0,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,1261.06875,2.25,False,False,0.2692307692307692,13,4.0,3.4,39.66666666666666,42.0
LC_dv42_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,3051.4750000000004,3.5,False,False,1.0,2631.1187500000005,3.25,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,1556.875,2.5,False,False,0.4615384615384615,13,4.0,3.1,36.16666666666666,42.0
LC_dv42_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,3502.96875,3.75,False,False,1.0,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,0.3076923076923077,13,4.0,2.8,32.666666666666664,42.0
LC_dv42_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,389.21875,1.25,False,False,0.085,389.21875,1.25,False,False,140.11874999999998,0.75,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,13,5.0,5.0,58.33333333333333,42.0
LC_dv42_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,1.0,1883.81875,2.75,False,False,0.985,1556.875,2.5,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,560.475,1.5,False,False,0.0769230769230769,13,5.0,4.4,51.333333333333336,42.0
LC_dv42_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,1.0,2241.9,3.0,False,False,1.0,1883.81875,2.75,False,False,1261.06875,2.25,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,0.2692307692307692,13,5.0,3.8,44.33333333333333,42.0
LC_dv42_Tlc2p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,62.275000000000006,0.5,False,False,0.045,62.275000000000006,0.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0769230769230769,13,6.0,6.0,70.0,42.0
LC_dv42_Tlc2p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,1.0,762.8687500000001,1.75,False,False,0.675,560.475,1.5,False,False,249.10000000000002,1.0,False,False,140.11874999999998,0.75,False,False,140.11874999999998,0.75,False,False,0.1923076923076923,13,6.0,5.7,66.5,42.0
LC_dv42_Tlc2p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,1.0,996.4,2.0,False,False,0.925,996.4,2.0,False,False,560.475,1.5,False,False,389.21875,1.25,False,False,249.10000000000002,1.0,False,False,0.3461538461538461,13,6.0,5.1,59.49999999999999,42.0
LC_dv42_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,3051.4750000000004,3.5,False,False,0.085,2631.1187500000005,3.25,False,False,2241.9,3.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,24,2.0,2.0,23.33333333333333,42.0
LC_dv42_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,6227.5,5.0,False,False,1.0,5620.31875,4.75,False,False,4499.368750000001,4.25,False,False,3985.6000000000004,4.0,False,False,3985.6000000000004,4.0,False,False,0.4583333333333333,12,2.0,1.7,19.83333333333333,42.0
LC_dv42_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,7535.275,5.5,False,False,1.0,7535.275,5.5,False,False,6227.5,5.0,False,False,5620.31875,4.75,False,False,5044.275,4.5,False,False,0.7916666666666666,12,2.0,1.4,16.333333333333332,42.0
LC_dv42_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,10217.456144000002,6.5,False,False,1.0,10217.456144000002,6.5,False,False,8967.6,6.0,False,False,8235.86875,5.75,False,False,8235.86875,5.75,False,False,0.875,12,2.0,1.1,12.833333333333334,42.0
LC_dv42_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,13493.198326000005,8.25,True,False,1.0,13493.198326000005,8.25,True,False,13006.104576000005,8.0,False,False,12623.021504000006,7.75,False,False,12211.878432000005,7.5,False,False,1.0,12,2.0,0.8,9.333333333333334,42.0
LC_dv42_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,1556.875,2.5,False,False,0.085,1556.875,2.5,False,False,996.4,2.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0208333333333333,24,3.0,3.0,35.0,42.0
LC_dv42_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,3502.96875,3.75,False,False,1.0,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,1883.81875,2.75,False,False,1883.81875,2.75,False,False,0.2083333333333333,12,3.0,2.7,31.5,42.0
LC_dv42_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,3985.6000000000004,4.0,False,False,1.0,3502.96875,3.75,False,False,2631.1187500000005,3.25,False,False,2241.9,3.0,False,False,2241.9,3.0,False,False,0.4583333333333333,12,3.0,2.4,28.0,42.0
LC_dv42_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,4499.368750000001,4.25,False,False,1.0,3985.6000000000004,4.0,False,False,3051.4750000000004,3.5,False,False,3051.4750000000004,3.5,False,False,2631.1187500000005,3.25,False,False,0.7083333333333334,12,3.0,2.1,24.5,42.0
LC_dv42_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,5620.31875,4.75,False,False,1.0,5044.275,4.5,False,False,3985.6000000000004,4.0,False,False,3985.6000000000004,4.0,False,False,3502.96875,3.75,False,False,0.75,12,3.0,1.8,21.0,42.0
LC_dv42_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,996.4,2.0,False,False,0.085,762.8687500000001,1.75,False,False,389.21875,1.25,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,24,4.0,4.0,46.66666666666666,42.0
LC_dv42_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,2241.9,3.0,False,False,1.0,1883.81875,2.75,False,False,1261.06875,2.25,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,0.0833333333333333,12,4.0,3.7,43.16666666666666,42.0
LC_dv42_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,2631.1187500000005,3.25,False,False,1.0,2241.9,3.0,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,1261.06875,2.25,False,False,0.3333333333333333,12,4.0,3.4,39.66666666666666,42.0
LC_dv42_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,3051.4750000000004,3.5,False,False,1.0,2631.1187500000005,3.25,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,1556.875,2.5,False,False,0.4583333333333333,12,4.0,3.1,36.16666666666666,42.0
LC_dv42_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,3051.4750000000004,3.5,False,False,1.0,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,0.5,12,4.0,2.8,32.666666666666664,42.0
LC_dv42_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,62.275000000000006,0.5,False,False,0.045,62.275000000000006,0.5,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0416666666666666,12,6.0,6.0,70.0,42.0
LC_dv42_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,1.0,996.4,2.0,False,False,0.86,762.8687500000001,1.75,False,False,389.21875,1.25,False,False,249.10000000000002,1.0,False,False,249.10000000000002,1.0,False,False,0.0,12,6.0,5.4,63.0,42.0
LC_dv42_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,1.0,1261.06875,2.25,False,False,0.965,1261.06875,2.25,False,False,762.8687500000001,1.75,False,False,560.475,1.5,False,False,389.21875,1.25,False,False,0.0416666666666666,12,6.0,4.8,55.99999999999999,42.0
LC_dv42_Tlc3p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,0.0,0.0,False,True,0.0,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0416666666666666,12,7.0,7.0,81.66666666666666,42.0
LC_dv42_Tlc3p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,1.0,249.10000000000002,1.0,False,False,0.12,140.11874999999998,0.75,False,False,15.568750000000005,0.25,False,False,15.568750000000005,0.25,False,False,0.0,0.0,False,True,0.0,12,7.0,6.7,78.16666666666667,42.0
LC_dv42_Tlc3p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,1.0,560.475,1.5,False,False,0.395,389.21875,1.25,False,False,140.11874999999998,0.75,False,False,62.275000000000006,0.5,False,False,62.275000000000006,0.5,False,False,0.0833333333333333,12,7.0,6.1,71.16666666666666,42.0
LC_dv42_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,3051.4750000000004,3.5,False,False,0.085,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0625,24,2.0,2.0,23.33333333333333,42.0
LC_dv42_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,6227.5,5.0,False,False,1.0,5620.31875,4.75,False,False,4499.368750000001,4.25,False,False,3985.6000000000004,4.0,False,False,3985.6000000000004,4.0,False,False,0.4583333333333333,12,2.0,1.7,19.83333333333333,42.0
LC_dv42_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,7535.275,5.5,False,False,1.0,7535.275,5.5,False,False,6227.5,5.0,False,False,5620.31875,4.75,False,False,5044.275,4.5,False,False,0.7916666666666666,12,2.0,1.4,16.333333333333332,42.0
LC_dv42_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,10120.424399999998,6.5,False,False,1.0,10120.424399999998,6.5,False,False,8967.6,6.0,False,False,8235.86875,5.75,False,False,7535.275,5.5,False,False,0.9166666666666666,12,2.0,1.1,12.833333333333334,42.0
LC_dv42_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,13493.198326000005,8.25,True,False,1.0,13493.198326000005,8.25,True,False,13006.104576000005,8.0,False,False,12623.021504000006,7.75,False,False,12211.878432000005,7.5,False,False,0.9583333333333334,12,2.0,0.8,9.333333333333334,42.0
