video,cp,p_change,share_in_path,eps_in_path,eps_none,eps_continuous,price,a_star,p,n,ttc_start,ttc_true,distance,dv_kph
LC_dv42_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,5558.651258873913,5793.084088691214,357.6958026609887,,,0.9583333333333334,12,2.0,0.8,9.333333333333334,42.0
LC_dv42_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,225.5250848252146,7708862.472649146,226.4504279038661,0.0,5.5,0.0,24,3.0,3.0,35.0,42.0
LC_dv42_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,2662.9149980346433,2674.9394268564083,2672.6573286582516,0.0,7.75,0.2916666666666667,12,3.0,2.7,31.5,42.0
LC_dv42_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2807.4840344295762,2820.94768270437,2815.6316692591745,0.005650719708864409,8.0,0.5,12,3.0,2.4,28.0,42.0
LC_dv42_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,2487.89646927708,2501.946302251445,2487.6639232000243,0.23050948236545185,8.0,0.5,12,3.0,2.1,24.5,42.0
LC_dv42_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,3385.648459254529,3399.2506503228115,3360.1159738459764,2.2399763085512006,8.0,0.625,12,3.0,1.8,21.0,42.0
LC_dv42_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,203.25151870521202,296472.20350453415,203.47195094247743,0.0,4.0,0.0,24,4.0,4.0,46.66666666666666,42.0
LC_dv42_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,2713.2607596256894,2715.5542560620306,2715.5542560620306,0.0,5.75,0.2916666666666667,12,4.0,3.7,43.16666666666666,42.0
LC_dv42_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,2703.3864200415583,2705.965914668337,2705.965914668337,0.0,7.5,0.3333333333333333,12,4.0,3.4,39.66666666666666,42.0
LC_dv42_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,2565.572488875782,2568.2143997670682,2568.2143997670682,0.0009724014572713191,8.0,0.375,12,4.0,3.1,36.16666666666666,42.0
LC_dv42_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,2678.258363322483,2680.587187395517,2680.587187395517,0.05454850627894109,8.0,0.5416666666666666,12,4.0,2.8,32.666666666666664,42.0
LC_dv42_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,147.86451594958962,2168514.9289402775,147.90362595598256,0.0,2.5,0.0,12,5.0,5.0,58.33333333333333,42.0
LC_dv42_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,2468.180814558962,2468.477171300836,2468.477171300836,0.0,4.0,0.0416666666666666,12,5.0,4.7,54.833333333333336,42.0
LC_dv42_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,2543.272551841359,2543.7028688090295,2543.7028688090295,0.0,6.25,0.3333333333333333,12,5.0,4.1,47.83333333333333,42.0
LC_dv42_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,12.219124290729253,1243.0046235643945,12.219663853110625,0.0,1.5,0.0,12,7.0,7.0,81.66666666666666,42.0
LC_dv42_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1312.5456670453802,1312.5456670453802,1312.5456670453802,0.0,2.75,0.0,12,7.0,6.4,74.66666666666667,42.0
LC_dv42_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,2455.5042859994237,2455.5042859994237,2455.5042859994237,0.0,2.75,0.2083333333333333,12,7.0,5.8,67.66666666666666,42.0
