ParticipantNumber,RunNumber,GPSNum,Investigator,CoInvestigator,Date,Training,TypeTraining,Broader_B_CZ,Finer_F_CZ,Cognitive_F_CZ_cog,WithOutBarrier_F_CZ_WOBarr,DreadZone_DZ_F,Stop_DZ_F_S,AutoBrake_DZ_F_A,SetPET,TurnedBefore,TurnedAfter,HowComfortable,HowRisky,HowDifficultDecisionBefore,HowMuchHesitate,HowHighProbabilitySame,IfTurnHowComfortable,IfTurnHowRisky,HowDifficultDecisionAfter,HowMuchHesitateAfter,HowHighProbabilitySameAfter,Remove,Comments [Runs],CZ_B_Switch_PET_Go,CZ_B_Switch_PET_NoGo,CZ_F_PET_Final_Go,CZ_F_PET_Final_NoGo,DZ_F_PET_Final_Go,DZ_F_PET_Final_NoGo,CZ_F_Cog_PET_Final_Go,CZ_F_Cog_PET_Final_NoGo,CZ_F_WB_PET_Final_Go_PET,CZ_F_WB_PET_Final_NoGo_PET,DZ_F_Stop_PET,PET,PredictedPET,PredictedPET_truePos,truePos_OffsetX,BalloonTimeToCross,BalloonSpeedAtCross,BalloonMinSpeed_30mBeforeCross,BalloonMaxSpeed,RobotBrakingDecel,RobotBr_maxLinearError,RobotBr_FinalDeviation,RobotBr_maxLinEr_Ref,Max_Deceleration,Max_LateralAccel,Q_InterpolatedTraj,Q_MedianFilteredTraj,Q_AllLowQualitySubjectData,Q_AllLowQualityBalloonData,Q_B_UnfixedBackwardsJump,Q_B_ReconstrTraj,Q_B_over3m_diffAfterReconstr,W_actual_ballonYpos_isFarOff_Zero,Q_BrokenTimeSignal,Q_min_Subject_Quality,Q_min_Balloon_Quality,cond,go,removed
1.0,221.0,21.0,"Regina;
Christina",,2013-10-03,,,,,,,1.0,,,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,3.0,5.0,14.0,,,,,,,,,,,,,,-1.47,0.25,0.06,1.2895115187552264,16.14,48.82768666599364,48.63684733602379,49.566447283462765,-1.6118518518518519,0.5132866666666693,0.4862333333333382,0.27002000000000237,-3.129,2.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,0,False
1.0,222.0,22.0,"Regina;
Christina",,2013-10-03,,,,,,,1.0,,,1.0,1.0,0.0,9.0,10.0,9.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,,,,,,1.34,0.66,0.47,1.0782457922900122,16.18,48.3680156765487,48.39297537403194,49.70647512082138,-1.5959259259259275,-0.4243266666666763,-0.3580333333333492,0.19204000000000576,-2.859,4.519,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,dread,1,False
1.0,223.0,23.0,"Regina;
Christina",,2013-10-03,,,,,,,1.0,,,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,8.0,10.0,9.0,,,,,,,,1.0,,,,,,-0.97,0.52,0.33,1.5798841717379233,16.17,48.38093621396304,48.37092475551138,49.81781140169318,-1.6666666666666667,-0.4394999999999989,-0.2940000000000005,0.31700000000000017,-3.13,2.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,0,False
7.0,306.0,6.0,Julia,Helen,2013-10-08,,,1.0,,,,,,,2.0,1.0,0.0,4.0,4.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,1.59,1.67,1.61,0.9445043886228248,16.19,47.469493837281576,47.48988575965702,49.80744766090538,-0.9818518518518519,6.009033333333331,6.009033333333331,0.17262666666666604,-2.442,3.184,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,comfort,1,False
7.0,308.0,8.0,Julia,Helen,2013-10-08,,,1.0,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,4.0,3.0,13.0,,,,1.0,,,,,,,,,,-0.82,1.25,1.2,1.3273971053680995,16.76,45.16299241814393,45.3147813660038,50.82928164136213,-0.9473148148148143,7.387966666666671,7.387966666666671,0.19900333333332298,-3.144,3.308,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,comfort,0,False
7.0,309.0,9.0,Julia,Helen,2013-10-08,,,1.0,,,,,,,3.0,1.0,0.0,3.0,3.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,3.71,3.39,3.28,1.1864265179096023,16.85,43.56346524928448,43.58875452877668,50.063150380714916,-0.9664814814814817,4.363066666666668,4.363066666666668,0.13786666666666747,-3.099,3.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
7.0,310.0,10.0,Julia,Helen,2013-10-08,,,1.0,,,,,,,4.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,4.39,4.53,4.41,1.3176136422404952,17.17,43.18753376174356,43.410544188783454,50.72700100796286,-0.998148148148147,3.408200000000015,3.39016666666668,-0.17966666666666953,-2.556,3.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
7.0,311.0,11.0,Julia,Helen,2013-10-08,,,,1.0,,,,,,1.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,3.0,4.0,10.0,,,,,,,,,,,,,,-1.29,1.25,1.2,0.9743630133961929,16.33,48.671794847328826,48.71052723968919,49.953136758468624,-0.9704629629629625,3.3536333333333346,3.3536333333333346,0.16755333333334477,-4.041,3.453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,comfort,0,False
7.0,312.0,12.0,Julia,Helen,2013-10-08,,,,1.0,,,,,,1.8,1.0,0.0,4.0,3.0,3.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2.99,2.61,2.5,1.1170402987539418,17.36,36.93177335946452,37.17865882916482,49.30440102377169,-1.0412037037037027,3.3416333333333412,3.3346666666666707,-0.17654999999999887,-2.909,3.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
7.0,313.0,13.0,Julia,Helen,2013-10-08,,,,1.0,,,,,,1.6,1.0,0.0,10.0,6.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,2.12,2.04,1.96,1.127169590272338,17.01,43.88280273848867,44.06306954348603,50.240082187119626,-0.9068518518518528,3.5993266666666557,3.5870333333333235,0.13392000000000337,-3.01,3.198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,comfort,1,False
7.0,314.0,14.0,Julia,Helen,2013-10-08,,,,1.0,,,,,,1.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,4.0,3.0,12.0,,,,,,1.0,,,,,,,,-1.35,1.28,1.23,1.0014684931711244,16.48,48.39026090300902,48.425140740679886,50.042527420407126,-0.9415740740740751,4.367033333333325,4.367033333333325,0.16858333333333775,-3.338,2.942,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,comfort,0,False
7.0,319.0,19.0,Julia,Helen,2013-10-08,,,,,,,1.0,,,0.4,1.0,0.0,5.0,5.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.33,0.87,0.45,1.447018017085604,17.06,45.097963340331304,45.12881495701799,52.287860673689934,-0.8775925925925921,3.297066666666673,3.297066666666673,0.16428666666666913,-2.707,3.851,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,dread,1,False
7.0,320.0,20.0,Julia,Helen,2013-10-08,,,,,,,1.0,,,-0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,4.0,4.0,12.0,,,,,,,,,,,,,,-1.25,0.88,0.72,1.0501044090974645,18.04,32.98026823640884,33.080887371562,50.59344512208362,-0.9209259259259257,6.161966666666665,6.161966666666665,0.1647133333333315,-3.595,3.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,0,False
7.0,321.0,21.0,Julia,Helen,2013-10-08,,,,,,,1.0,,,-0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,5.0,4.0,12.0,,,,,,,,,,,,,,-0.96,0.62,0.53,1.5771628054318327,17.31,39.101170377935084,39.317023197760214,50.9985695563315,-0.9781481481481475,2.9843666666666735,2.9843666666666735,0.19198000000000803,-4.124,3.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,0,False
7.0,322.0,22.0,Julia,Helen,2013-10-08,,,,,,,1.0,,,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,4.0,11.0,,,,,,,,,,,,,,-0.36,-0.23,-0.21,1.6552617486685577,16.19,48.26109550775341,48.32809814645031,50.57622336204574,-0.9602777777777773,5.724300000000007,5.724300000000007,0.14377999999999247,-3.645,3.173,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,dread,0,False
7.0,323.0,23.0,Julia,Helen,2013-10-08,,,,,,,1.0,,,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,4.0,12.0,,,,,,,,,,,,,,-0.69,1.31,1.31,0.5982896166887812,17.3,36.77764038885443,36.85189953992728,45.92984798672525,-0.9660185185185192,3.480733333333326,3.480733333333326,0.1791899999999984,-3.886,3.267,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,dread,0,False
7.0,325.0,25.0,Julia,Helen,2013-10-08,,,,,,,1.0,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,3.0,11.0,,,,,,,,,,,,,,-1.12,1.48,1.34,1.110636197628203,17.04,42.40732589720798,42.4850598914832,47.97685955806536,-0.9045370370370361,4.971366666666668,4.971366666666668,-0.14347999999999672,-3.796,2.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,0,False
7.0,326.0,26.0,Julia,Helen,2013-10-08,,,,,,,1.0,,,1.4,1.0,0.0,3.0,3.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,3.45,2.82,2.71,0.9567543106237011,18.13,30.07490612068519,30.097787843758287,47.85772148466762,-0.9729629629629639,3.730259999999987,3.723233333333326,0.3209666666666635,-2.574,3.391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,dread,1,False
7.0,328.0,28.0,Julia,Helen,2013-10-08,,,,,,,1.0,,,1.2,1.0,0.0,6.0,6.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.83,1.23,1.1,1.3310642000154687,16.48,47.085834637826686,47.22795774734364,49.28753022620633,-0.9683333333333332,4.945900000000002,4.945900000000002,0.18072000000000088,-2.498,4.053,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,dread,1,False
7.0,329.0,29.0,Julia,Helen,2013-10-08,,,,,,,1.0,,,1.0,1.0,0.0,5.0,4.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2.77,2.02,1.91,0.9112377176192936,17.49,35.573843976115505,35.606146298337215,49.538218409731094,-0.9987962962962968,4.186933333333329,4.186933333333329,0.11280000000000712,-2.141,4.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,1,False
7.0,330.0,30.0,Julia,Helen,2013-10-08,,,,,,,1.0,,,0.8,1.0,0.0,6.0,5.0,4.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2.49,1.47,1.25,1.7229956085433713,17.23,39.19659198541759,39.299971951131,49.42320037521398,-0.7467592592592603,4.537666666666659,4.537666666666659,0.8423499999999962,-2.682,4.344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,dread,1,False
7.0,331.0,31.0,Julia,Helen,2013-10-08,,,,,,,1.0,,,0.6,1.0,0.0,5.0,4.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,,,,,,2.01,1.66,1.61,0.912420046759074,17.47,34.810122087842544,35.14845626663844,49.726506729163376,-0.9333333333333318,2.7660000000000124,2.7660000000000124,0.3434000000000026,-2.638,3.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,1,False
7.0,332.0,32.0,Julia,Helen,2013-10-08,,,,,,,1.0,,,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,7.0,12.0,,,,,,,,1.0,,,,,,-6.71,2.01,1.87,0.9755295100889398,18.2,28.26546640191361,28.351996870914977,47.573796249972986,-1.828333333333334,-2.015020000000007,-1.993700000000004,0.3488400000000027,-3.186,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,0,False
3.0,89.0,9.0,Jonas,Julia,2013-09-30,,,1.0,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,5.0,6.0,10.0,,,,,,,,,,,,,,-0.99,0.62,0.54,0.3594838899279935,16.05,49.13769090896324,48.80239694220499,49.57012749974169,-1.4212962962962958,1.9993333333333396,1.9993333333333396,-0.4024999999999963,-2.605,2.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,0,False
3.0,90.0,10.0,Jonas,Julia,2013-09-30,,,1.0,,,,,,,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,4.0,3.0,12.0,,,,,,,,,,,,,,-0.93,0.13,0.03,0.3394880083830074,16.11,48.94686493329034,48.51468186016929,49.70231535366537,-1.5342592592592599,2.228133333333325,2.185666666666659,-0.3005333333333411,-2.28,2.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,0,False
3.0,91.0,11.0,Jonas,Julia,2013-09-30,,,1.0,,,,,,,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,4.0,3.0,12.0,,,,1.0,,,,,,,,,,-1.13,1.64,1.58,0.25651901245581854,16.21,48.91929058874233,48.579421131621764,49.756971523070774,-1.5777777777777768,-0.19319999999999737,0.09450000000000358,-0.19319999999999737,-2.939,2.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,0,False
3.0,93.0,13.0,Jonas,Julia,2013-09-30,,,1.0,,,,,,,6.0,1.0,0.0,3.0,4.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,5.18,5.65,5.64,0.40229424993447793,16.09,48.6802705765461,48.48325214010803,49.6349205387927,-1.3046296296296298,1.4153333333333293,1.4153333333333293,-0.19486666666667674,-2.093,2.888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,comfort,1,False
3.0,94.0,14.0,Jonas,Julia,2013-09-30,,,1.0,,,,,,,3.0,1.0,0.0,5.0,6.0,6.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,2.32,2.65,2.54,0.10511422335060416,16.21,49.41386435733928,48.361637015675285,49.965293380356,-1.5667592592592599,0.6972499999999968,0.5359666666666598,-0.40608999999999895,-2.31,3.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
3.0,95.0,15.0,Jonas,Julia,2013-09-30,,,1.0,,,,,,,4.0,1.0,0.0,5.0,5.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,3.1,3.65,3.58,0.35548086666378964,16.21,46.43004358136469,46.38610336758982,49.613962371201694,-1.6443518518518518,-0.6200733333333339,-0.5894666666666666,-0.31399666666666803,-2.222,3.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
3.0,96.0,16.0,Jonas,Julia,2013-09-30,,,,1.0,,,,,,2.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,4.0,4.0,11.0,,,,,,,,,,,,,,-1.72,2.05,2.03,0.08417013817281571,16.12,49.05746025519991,48.85295052193746,49.35413183514015,-1.4946296296296306,0.8900466666666595,0.8424333333333252,0.20812000000000097,-2.781,2.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,0,False
3.0,97.0,17.0,Jonas,Julia,2013-09-30,,,,1.0,,,,,,2.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,4.0,3.0,12.0,,,,,,,,,,,,,,-0.99,2.48,2.46,-0.15100702963182755,16.22,49.0882948817013,48.26506035685812,49.652252158083314,-1.5313888888888876,0.24224999999999142,0.031200000000016104,0.24224999999999142,-2.711,2.559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,comfort,0,False
3.0,98.0,18.0,Jonas,Julia,2013-09-30,,,,1.0,,,,,,3.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,3.0,3.0,12.0,,,,,,,,,,,,,,-1.36,2.86,2.8,0.2661145377915304,16.24,49.09636764615957,48.59607017286022,49.4543053791638,-1.5868518518518524,-0.3722666666666683,-0.3722666666666683,0.20482666666667626,-3.443,2.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,0,False
3.0,99.0,19.0,Jonas,Julia,2013-09-30,,,,1.0,,,,,,3.6,1.0,0.0,5.0,4.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2.77,3.24,3.12,0.42271338093785715,16.15,49.30417393548695,48.556236866042894,49.67683246482757,-1.5172222222222216,-0.2754199999999969,-0.03719999999999146,0.2577400000000054,-1.777,3.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
3.0,100.0,20.0,Jonas,Julia,2013-09-30,,,,1.0,,,,,,3.4,1.0,0.0,4.0,4.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2.8,3.05,2.96,0.1728731219695092,16.05,47.0304737713529,46.884793152543274,49.64568546224726,-1.5600925925925928,0.25558666666666596,0.06136666666666457,0.16709000000000174,-1.944,3.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
3.0,101.0,21.0,Jonas,Julia,2013-09-30,,,,1.0,,,,,,3.2,1.0,0.0,5.0,5.0,4.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,2.73,2.86,2.78,0.18588319578307022,16.17,49.16927660393038,48.449684822474865,49.47668435809106,-1.5005555555555572,0.26037999999999073,-0.11620000000000985,0.16552000000000078,-2.386,3.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,1,False
3.0,102.0,22.0,Jonas,Julia,2013-09-30,,,,1.0,,,,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,5.0,6.0,7.0,,,,,,1.0,,,,,,,,-1.25,2.65,2.56,0.26162420274912535,16.26,48.87562025995029,48.57249616411034,49.536756585605985,-1.3825925925925941,0.9210399999999836,0.9062666666666601,0.2021000000000015,-2.579,2.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,0,False
3.0,112.0,32.0,Jonas,Julia,2013-09-30,,,,,,,1.0,,,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,4.0,3.0,10.0,,,,,,,,,,,,,,-0.8,1.28,1.16,0.30845199446979876,16.13,48.703877369631705,48.630932911060924,49.82226791398773,-1.3403703703703702,1.8084666666666607,1.8084666666666607,0.162079999999996,-2.761,2.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,0,False
3.0,113.0,33.0,Jonas,Julia,2013-09-30,,,,,,,1.0,,,2.6,1.0,0.0,4.0,5.0,5.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2.35,2.27,2.23,0.1862729277903341,16.13,48.97271038800055,48.83517814412947,49.57933455595992,-1.309537037037037,1.6790666666666567,1.6790666666666567,0.16861333333332595,-2.093,3.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,1,False
3.0,115.0,35.0,Jonas,Julia,2013-09-30,,,,,,,1.0,,,2.2,1.0,0.0,4.0,4.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.86,1.9,1.79,0.9819287870061473,16.01,49.47593423987688,45.35345873884019,52.69432048113927,-1.4174999999999998,0.3657700000000048,0.20720000000000027,-0.15086000000000155,-2.036,3.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,1,False
3.0,116.0,36.0,Jonas,Julia,2013-09-30,,,,,,,1.0,,,1.8,1.0,0.0,5.0,6.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.9,,,,16.18,49.05239496518824,48.799425623190004,49.811181512283866,,,,,-2.249,3.528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,dread,1,False
3.0,117.0,37.0,Jonas,Julia,2013-09-30,,,,,,,1.0,,,1.4,1.0,0.0,5.0,5.0,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.26,1.09,1.01,0.9961264851799356,16.22,49.317086395195545,48.90188974028071,49.75810032053715,-1.4349074074074089,-0.2615000000000123,-0.20906666666667206,0.19373999999999114,-2.928,3.534,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,dread,1,False
3.0,118.0,38.0,Jonas,Julia,2013-09-30,,,,,,,1.0,,,1.0,1.0,0.0,6.0,7.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.03,0.69,0.63,0.5747605649819647,16.0,47.698265414945155,47.62482752262195,49.626358083619806,-1.2576851851851865,1.50923333333332,1.50923333333332,0.14364666666666892,-2.675,3.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,1,False
3.0,119.0,39.0,Jonas,Julia,2013-09-30,,,,,,,1.0,,,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,6.0,5.0,10.0,,,,,,,,,,,,,,-1.02,0.29,0.21,-0.025420821761557022,16.13,49.129362288494356,48.77391000456228,49.623528657253644,-1.2633333333333339,1.310539999999996,1.1966999999999999,-0.3432600000000008,-3.293,2.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,0,False
3.0,120.0,40.0,Jonas,Julia,2013-09-30,,,,,,,1.0,,,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,5.0,4.0,10.0,,,,,,,,,,,,,,-0.74,,,,16.1,48.74894623218438,48.73730630399403,49.70211303025806,,,,,-2.808,2.556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,dread,0,False
3.0,121.0,41.0,Jonas,Julia,2013-09-30,,,,,,,1.0,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,5.0,6.0,10.0,,,,,,,,,,,,,,-0.59,0.68,0.57,0.6984400595421576,16.14,49.09596485388532,48.56460943598712,49.49091706612208,-1.3230555555555557,0.4531999999999883,0.4531999999999883,0.16123000000000332,-2.574,2.804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,dread,0,False
3.0,122.0,42.0,Jonas,Julia,2013-09-30,,,,,,,1.0,,,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,5.0,5.0,10.0,,PET might be wrong: in the protocolls the handwriting says 1.4 (?); we have to check that by the actual PET; overvie table says 1.2 --> should be 1.2,,,,,,,,,,,,-0.54,0.89,0.81,0.6493992099445833,16.1,47.288790072655104,47.168793789531,49.55229663148202,-1.3633333333333335,0.15440000000000254,-0.013300000000000978,0.15440000000000254,-2.863,2.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,0,False
3.0,123.0,43.0,Jonas,Julia,2013-09-30,,,,,,,1.0,,,1.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,5.0,3.0,11.0,,,,,,,,,,,,,,-0.59,1.07,1.01,0.26954888460733883,16.16,49.126466452876336,48.94024676486485,49.5432896045088,-1.2782407407407412,0.5613333333333301,0.5613333333333301,0.212600000000009,-2.539,2.991,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,dread,0,False
3.0,124.0,44.0,Jonas,Julia,2013-09-30,,,,,,,1.0,,,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,5.0,7.0,10.0,,,,,,,,1.0,,,,,,-0.63,1.29,1.28,0.061500447004711134,16.22,48.92730165353654,48.78680211121619,49.634127159460064,-1.3876851851851848,-0.3761966666666581,-0.2915666666666539,0.24232333333333855,-2.817,3.004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,dread,0,False
3.0,125.0,45.0,Jonas,Julia,2013-09-30,,,,,,,1.0,,,1.8,1.0,0.0,5.0,4.0,5.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,,,,,,1.64,1.48,1.42,0.3933064803202839,16.12,49.08102243949682,48.897337426147054,49.78918895892974,-1.3055555555555551,1.463000000000008,1.463000000000008,0.17500000000000426,-1.782,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,dread,1,False
19.0,136.0,7.0,Christina,Julia,2013-10-01,,,1.0,,,,,,,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,3.0,3.0,13.0,,,,,,,,,,,,,,-1.39,1.64,1.57,-0.33454434384296405,16.24,48.92959108772945,48.63846392704448,49.5344711105264,-1.6472222222222215,-0.3650999999999911,-0.23899999999999366,0.29169999999999874,-3.127,1.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,comfort,0,False
19.0,137.0,8.0,Christina,Julia,2013-10-01,,,1.0,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,3.0,3.0,13.0,,,,,,,,,,,,,,-1.07,1.63,1.5,-0.33304693137007746,16.19,48.817420128614444,48.38076979498919,49.58889989791203,-1.5530555555555552,-0.26454999999999984,-0.2331000000000003,0.23165999999999798,-3.048,2.067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,comfort,0,False
19.0,138.0,9.0,Christina,Julia,2013-10-01,,,1.0,,,,,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,4.0,3.0,13.0,,,,1.0,,,,,,,,,,-1.02,2.62,2.35,1.0229047755286942,16.1,48.98836193088425,48.398348189488644,49.57587721925435,-1.6330555555555557,-0.36668000000000234,-0.3334000000000046,0.3545599999999993,-3.201,2.194,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,comfort,0,False
