video,cp,p,n,ttc_start,ttc_true,distance,dv_kph,x_rel,v_ego,v_oth,l0,ldot,gate_g1,demand_P1,demand_P2,demand_released
LC_dv21_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,0.25,12,5.0,4.4,25.666666666666668,21.0,31.346027917831965,30.683,24.985,1.0970000000000002,-1.1499999999999992,0.9942523901108805,10.265723303852091,0.8626622338367901,9.836678749738523
LC_dv21_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,0.2916666666666667,12,5.0,3.8,22.166666666666664,21.0,27.898814066251447,30.535,24.987,0.44999999999999907,-1.2100000000000015,0.9996139759479503,10.953014808112085,0.9915814940058111,10.461440359254905
LC_dv21_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.0,12,6.0,6.0,35.0,21.0,40.641668042074826,30.683,24.991,1.6480000000000004,-0.003333333333334447,0.06628548183858271,8.531534951432207,0.576089019819194,8.233096530843826
LC_dv21_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,0.1666666666666666,12,6.0,5.7,33.25,21.0,38.91146482588327,30.683,24.984,1.3799999999999997,-0.8933333333333356,0.928353334320949,8.812541378181784,0.6155338633889869,8.49448608359941
LC_dv21_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,0.0416666666666666,12,6.0,5.1,29.75,21.0,35.45499248735743,30.683,24.986,0.7549999999999997,-1.0566666666666673,0.9951997951317513,9.420680877440857,0.707776945973273,9.058116970407207
LC_dv21_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.02,25,2.0,2.0,11.666666666666666,21.0,17.354661558668568,30.683,24.991,1.6309999999999991,-0.003333333333340368,0.06852474796040976,14.761998283364038,3.3520725180811257,13.890762720511729
LC_dv21_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.6153846153846154,13,2.0,1.7,9.916666666666666,21.0,15.637511714945594,30.532,24.987,1.429000000000001,-0.6733333333333273,0.7726114797953868,15.380506254572772,4.7121708190575475,14.428291261579886
LC_dv21_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.9166666666666666,12,2.0,1.4,8.166666666666666,21.0,13.911102218418451,30.683,24.988,1.1979999999999993,-0.8566666666666686,0.9377753899706929,16.556429061277143,11.699362633228551,15.468315915616145
LC_dv21_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.8846153846153846,13,2.0,1.1,6.416666666666667,21.0,12.187160963971536,30.535,24.988,0.9680000000000006,-0.7666666666666622,0.9326679077682407,17.359311991328408,inf,16.156123122453852
LC_dv21_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.9166666666666666,12,2.0,0.8,4.666666666666667,21.0,10.460040358907372,30.683,24.988,0.7339999999999998,-0.8700000000000004,0.9795949669416939,18.843714036257413,inf,17.44686862039098
LC_dv21_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0,25,3.0,3.0,17.5,21.0,23.17766291738577,30.683,24.991,1.6350000000000005,-0.003333333333334447,0.06799268213764463,12.48255013970574,1.5202650577064536,11.853872626379873
LC_dv21_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.4230769230769231,13,3.0,2.7,15.75,21.0,21.456514752558252,30.683,24.987,1.437,-0.6600000000000014,0.7577208282829206,13.08557053964788,1.8164919323774664,12.39636107656058
LC_dv21_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.5833333333333334,12,3.0,2.4,13.999999999999998,21.0,19.72810783004167,30.683,24.987,1.2099999999999997,-0.8433333333333367,0.9310740992928537,13.746036609863989,2.2524250376165442,12.987515080078278
LC_dv21_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.6538461538461539,13,3.0,2.1,12.25,21.0,18.005162558020835,30.683,24.988,0.9720000000000002,-0.7933333333333319,0.9421090090066966,14.472433330553045,2.959129830239307,13.634071538680478
LC_dv21_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.8333333333333334,12,3.0,1.8,10.5,21.0,16.28203604067382,30.683,24.988,0.7309999999999997,-0.8933333333333326,0.9829628745313249,15.282040657324757,4.316304747795714,14.35027655867097
LC_dv21_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0,25,4.0,4.0,23.33333333333333,21.0,29.003667446989795,30.683,24.991,1.639,-0.0066666666666659324,0.06879198247347298,10.812149876104366,0.9828757953103014,10.337271565820933
LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.2307692307692307,13,4.0,3.7,21.58333333333333,21.0,27.277511715024875,30.683,24.987,1.437,-0.6733333333333332,0.7701660893151503,11.263021205745956,1.0996980047459939,10.748653927182222
LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.3333333333333333,12,4.0,3.4,19.83333333333333,21.0,25.549103738783625,30.683,24.988,1.2060000000000002,-0.8566666666666686,0.936778834257638,11.747684467854617,1.2451154279207641,11.189194412626353
LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.5,13,4.0,3.1,18.08333333333333,21.0,23.82315743437686,30.683,24.988,0.9690000000000001,-0.7900000000000004,0.9412854801114635,12.276479990670156,1.4353236440712076,11.667882365354593
