p_change,x_rel,y_rel,vy_oth,v_ego,v_oth,dg_A,G_A_continue,G_A_ease_off,G_A_brake,G_A_brake_hard,dg_B,G_B_continue,G_B_ease_off,G_B_brake,G_B_brake_hard,video,trace,e_t,cp,p,n,ttc_start,ttc_true,distance,dv_kph,lcd
0.07000000000000002,46.90474635650842,3.497360323388133,0.0014752566642356076,30.683,24.991,20887.407923160237,24149.802155254598,3262.3942320943606,20307.599999999995,70326.46489000006,0.0,1545.9183797601695,2256.4972429189925,20307.599999999995,70326.46489000006,LC_dv21_Tlc4p0_TTC07_CP1_S5p033_E15p033.mp4,LC_dv21_Tlc4p0_TTC07,15.033,CP1,0.0384615384615384,13,7.0,7.0,40.83333333333333,21.0,4.0
1.0,45.18319354943406,3.354584575529263,-0.4962650857999513,30.683,24.987,153018.12740002386,168989.97026274417,15971.842862720296,20307.599999999995,70326.46489000006,5725.8290834126565,8095.735673357092,2369.906589944436,20307.599999999995,70326.46489000006,LC_dv21_Tlc4p0_TTC07_CP2_S5p333_E15p333.mp4,LC_dv21_Tlc4p0_TTC07,15.333,CP2,0.0769230769230769,13,7.0,6.7,39.083333333333336,21.0,4.0
1.0,41.74420356189065,2.8852940895917056,-0.7823066319770652,30.683,24.988,174783.14729143624,195090.74729143624,26000.790712446124,20307.599999999995,70326.46489000006,12078.119802982503,14726.166545663023,2648.0467426805208,20307.599999999995,70326.46489000006,LC_dv21_Tlc4p0_TTC07_CP4_S5p933_E15p933.mp4,LC_dv21_Tlc4p0_TTC07,15.933,CP4,0.2307692307692307,13,7.0,6.1,35.58333333333333,21.0,4.0
0.07000000000000002,20.998507603795975,3.5009927753887298,0.002136681776769099,32.626,24.991,6864.055704658709,32600.438945524213,32109.663220986047,25736.383240865503,75140.87253413854,5139.68510598526,25620.8805687708,22765.272996841923,20481.19546278554,74949.37710188267,LC_dv28_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc2p0_TTC02,15.067,CP1,0.0576923076923076,26,2.0,2.0,15.555555555555555,28.0,2.0
1.0,18.67722196132198,3.1056667251191703,-1.317809625071192,32.626,24.978,173006.25098430048,252686.73052929918,220333.19221020487,82191.90641420525,79680.4795449987,158731.68555830885,181585.88844855054,133521.44914555128,22854.202890241686,75027.15640286267,LC_dv28_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc2p0_TTC02,15.367,CP2,0.7307692307692307,13,2.0,1.7,13.22222222222222,28.0,2.0
1.0,16.359946911772045,2.643981286620707,-1.530261407019526,32.626,24.981,177277.50777752168,259953.3369611819,227786.5673187113,102246.15064421833,82675.82918366021,159808.64291421528,195099.89953251174,155513.1428015523,35291.25661829647,75102.17469778427,LC_dv28_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc2p0_TTC02,15.667,CP3,0.9230769230769232,13,2.0,1.4,10.888888888888888,28.0,2.0
1.0,14.03755078747916,2.166977823823584,-1.591139945305339,32.626,24.983,179366.20951010636,265250.4064357442,232987.09537516473,149636.0548525724,85884.19692563785,131743.47164123505,206996.78292177187,173731.82136040137,86780.82990881485,75253.3112805368,LC_dv28_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc2p0_TTC02,15.967,CP4,0.9615384615384616,13,2.0,1.1,8.555555555555555,28.0,2.0
1.0,11.723233143382839,1.673383597950477,-1.6380520082894856,32.626,24.986,171968.8193575986,262154.64668030065,242950.30227803419,198311.1079481949,90185.82732270203,143709.00712031976,219441.30757539693,196323.94993065446,153261.81151309237,75732.30045507719,LC_dv28_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc2p0_TTC02,16.267,CP5,0.9615384615384616,13,2.0,0.8,6.222222222222222,28.0,2.0
0.07000000000000002,28.77750791396038,3.500443437901769,-0.0011875358401436358,32.626,24.991,15594.179741332176,38860.69541465119,30611.19982204691,23266.515673319016,74945.81147997656,11282.522079549666,24854.247043068146,13571.72496351848,20308.902548145055,74945.81147997656,LC_dv28_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc2p0_TTC03,15.067,CP1,0.0384615384615384,26,3.0,3.0,23.33333333333333,28.0,2.0
1.0,26.456229973805357,3.114113127862136,-1.2878096327164381,32.626,24.977,224483.18079906603,276155.5315299658,214545.25585212224,51672.350730899794,74956.86692653086,119944.63004985802,140271.6320907278,66840.17033011615,20327.002040869775,74956.86692653086,LC_dv28_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc2p0_TTC03,15.367,CP2,0.5384615384615384,13,3.0,2.7,21.0,28.0,2.0
1.0,24.133957876721187,2.657277969021611,-1.512291146449268,32.626,24.98,214969.54452067032,276414.6736306716,219291.02239460888,61445.129110001275,74990.3966885674,133680.59662395774,154085.8063501443,88047.88663170298,20405.209726186553,74967.50710024765,LC_dv28_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc2p0_TTC03,15.667,CP3,0.5,13,3.0,2.4,18.666666666666664,28.0,2.0
1.0,21.810560230095188,2.1774279435589325,-1.60113756277605,32.626,24.983,205268.09026139957,275092.76927905873,222149.81949105134,69824.67901765917,76859.66378060539,144483.34276327642,165466.44189972113,106602.43081572653,20983.099136444715,74983.67005332412,LC_dv28_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc2p0_TTC03,15.967,CP4,0.6923076923076923,13,3.0,2.1,16.333333333333332,28.0,2.0
1.0,19.48624020205522,1.681690752726982,-1.6470172517441442,32.626,24.986,195206.18235264468,274205.36029894,227988.35297554065,80315.61095764082,78999.17794629528,157432.27162567113,179078.71742908654,128750.81866220638,21646.445803415394,75015.89142788558,LC_dv28_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc2p0_TTC03,16.267,CP5,0.6538461538461539,13,3.0,1.8,14.0,28.0,2.0
0.07000000000000002,36.52751124396314,3.500896502633193,0.0021361233272365557,32.477,24.991,20730.733746572474,41131.539303419326,27409.46421578179,20400.80555684685,74886.93553653946,14901.11524687687,20101.51552925746,5200.4002823805895,20307.674438516093,74886.93553653946,LC_dv28_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc2p0_TTC04,15.067,CP1,0.0769230769230769,26,4.0,4.0,31.11111111111111,28.0,2.0
1.0,34.20722679690278,3.1065770335298963,-1.3144781091200028,32.626,24.977,245900.55934611964,273373.3228886704,190790.91188014267,27472.763542550718,74945.80722406688,78711.12437016322,99020.9307247486,22574.179248123535,20309.806354585387,74945.80722406688,LC_dv28_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc2p0_TTC04,15.367,CP2,0.3846153846153846,13,4.0,3.7,28.77777777777778,28.0,2.0
1.0,31.88394991226385,2.643586766544697,-1.5302552134618208,32.626,24.98,241109.76700589314,275750.33570139506,201957.25338898876,34640.56869550193,74947.40162523695,92519.77839210552,112832.38646215072,34188.402080127664,20312.6080700452,74947.40162523695,LC_dv28_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc2p0_TTC04,15.667,CP3,0.2692307692307692,13,4.0,3.4,26.444444444444443,28.0,2.0
1.0,29.560555398691623,2.1678944902565975,-1.5878042328413002,32.626,24.983,235207.75100135713,276458.83034886606,207743.9763234093,41251.07934750892,74949.93944866523,103628.96327937256,123945.5952399546,45710.97412197249,20316.631960582028,74949.93944866523,LC_dv28_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc2p0_TTC04,15.967,CP4,0.4615384615384615,13,4.0,3.1,24.11111111111111,28.0,2.0
1.0,27.243237319224427,1.6739833835541578,-1.6380474884292144,32.626,24.986,227021.67071392445,277131.8901862118,214114.8435605481,50110.21947228734,74955.1371577253,117266.89212102641,137591.28504966598,62861.01982068825,20324.392928639576,74955.1371577253,LC_dv28_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc2p0_TTC04,16.267,CP5,0.3846153846153846,13,4.0,2.8,21.77777777777777,28.0,2.0
0.07000000000000002,44.31151180834062,3.5003465913094782,-0.0011875358401377146,32.626,24.991,19013.77230393476,39321.37230393475,21907.125521501075,20307.599999999995,74945.13525600007,9362.205678265695,12254.01525776028,2891.8095794945866,20307.599999999995,74945.13525600007,LC_dv28_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc2p0_TTC05,15.067,CP1,0.0,13,5.0,5.0,38.888888888888886,28.0,2.0
1.0,39.66695221979433,2.643871326776396,-1.5302530148121671,32.626,24.98,247073.7586811103,267381.45666700206,162522.34657824147,20307.69798589175,74945.13525600007,62739.62868407806,72708.09945527624,9968.470771198181,20307.69798589175,74945.13525600007,LC_dv28_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc2p0_TTC05,15.667,CP3,0.2692307692307692,13,5.0,4.4,34.22222222222222,28.0,2.0
1.0,35.02023821660369,1.67328337478461,-1.6380352182378652,32.626,24.986,247443.88886997037,273666.79773125006,189695.35612731788,26222.90886127968,74945.61595938037,76266.8719352416,96576.26663996806,20924.337239322856,20309.394704726463,74945.61595938037,LC_dv28_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc2p0_TTC05,16.267,CP5,0.1538461538461538,13,5.0,3.8,29.55555555555556,28.0,2.0
0.07000000000000002,52.64758393181381,3.4993392437170665,-0.0003561482314827988,32.626,24.991,24025.03635603134,33579.59025189864,9554.553895867299,20307.599999999995,74945.13525600007,2027.4729024974367,4475.291743251197,2447.81884075376,20307.599999999995,74945.13525600007,LC_dv28_Tlc2p0_TTC06_CP1_S5p033_E15p033.mp4,LC_dv28_Tlc2p0_TTC06,15.033,CP1,0.0769230769230769,13,6.0,6.0,46.66666666666666,28.0,2.0
1.0,50.3363031070942,3.2060426557889983,-0.9811634738416796,32.626,24.977,211946.60249879592,232254.20249879593,64657.73924555363,20307.599999999995,74945.13525600007,21237.747548969342,24180.708354818456,2942.9608058491153,20307.599999999995,74945.13525600007,LC_dv28_Tlc2p0_TTC06_CP2_S5p333_E15p333.mp4,LC_dv28_Tlc2p0_TTC06,15.333,CP2,0.2307692307692307,13,6.0,5.7,44.333333333333336,28.0,2.0
1.0,45.70464119779713,2.281354418021908,-1.581144834742009,32.626,24.983,231566.64167255143,251874.24167255143,113342.93593160248,20307.599999999995,74945.13525600007,38354.865989274265,42671.909374656956,4317.043385382689,20307.599999999995,74945.13525600007,LC_dv28_Tlc2p0_TTC06_CP4_S5p933_E15p933.mp4,LC_dv28_Tlc2p0_TTC06,15.933,CP4,0.3846153846153846,13,6.0,5.1,39.66666666666666,28.0,2.0
0.07000000000000002,21.46057663080491,3.4992341552615183,-0.0003623789954089606,32.626,24.991,7595.698538572455,33221.9498155948,32541.164291191853,25626.251277022347,75112.03001155698,4852.765390726552,25326.201152034246,22644.039283448543,20473.435761307694,74948.92406324348,LC_dv28_Tlc3p0_TTC02_CP1_S5p033_E15p033.mp4,LC_dv28_Tlc3p0_TTC02,15.033,CP1,0.0416666666666666,24,2.0,2.0,15.555555555555555,28.0,3.0
1.0,19.149362010009504,3.301328309878375,-0.6611663621404876,32.626,24.984,161364.51101404522,239230.830040714,214119.22230221637,77866.31902666877,78775.41675922649,155902.42837816098,177574.615393145,128345.27410011485,21672.187014984032,75015.21006084145,LC_dv28_Tlc3p0_TTC02_CP2_S5p333_E15p333.mp4,LC_dv28_Tlc3p0_TTC02,15.333,CP2,0.5416666666666666,12,2.0,1.7,13.22222222222222,28.0,3.0
1.0,16.840205391764908,2.9956285422546802,-1.0183624721502658,32.477,24.985,157606.13207045506,238240.10517178258,212783.0285072449,86243.75692043052,80633.97310132752,159670.10829449547,185900.05844360875,143240.0901183792,26229.95014911329,75002.30092460013,LC_dv28_Tlc3p0_TTC02_CP3_S5p633_E15p633.mp4,LC_dv28_Tlc3p0_TTC02,15.633,CP3,0.7916666666666666,12,2.0,1.4,10.888888888888888,28.0,3.0
1.0,14.526919083794837,2.682628549180512,-1.0444948378038124,32.626,24.986,150623.7691319888,234762.8435937791,213346.22908245047,130226.82604799017,84139.07446179031,132198.24153945164,201571.21563653136,168898.52674016196,69372.97409707971,75174.43913628171,LC_dv28_Tlc3p0_TTC02_CP4_S5p933_E15p933.mp4,LC_dv28_Tlc3p0_TTC02,15.933,CP4,0.9166666666666666,12,2.0,1.1,8.555555555555555,28.0,3.0
1.0,12.21769276994132,2.3652727917354133,-1.0578348833360445,32.626,24.987,153099.6535753968,239900.794527037,213452.64925699597,177403.85324186835,86801.14095164019,140628.64434448828,216109.22359072062,186398.87269476862,137476.14373355452,75480.57924623236,LC_dv28_Tlc3p0_TTC02_CP5_S6p233_E16p233.mp4,LC_dv28_Tlc3p0_TTC02,16.233,CP5,1.0,12,2.0,0.8,6.222222222222222,28.0,3.0
0.07000000000000002,28.778507658544854,3.5004448213152077,-0.0011833330314677416,32.626,24.991,15597.553041441613,38870.64705943804,30608.15793847907,23273.094017996424,74945.81368596829,11285.367444231992,24863.593553668303,13578.226109436311,20308.90615403446,74945.81368596829,LC_dv28_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc3p0_TTC03,15.067,CP1,0.0,24,3.0,3.0,23.33333333333333,28.0,3.0
1.0,26.476318947177983,3.235077589070082,-0.8845154639599319,32.626,24.984,224482.27061983323,275542.76326698926,213847.76183218075,51060.49264715604,74956.5153230485,119069.10642313259,139395.60208421212,65821.18929523345,20326.495661079527,74956.5153230485,LC_dv28_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc3p0_TTC03,15.367,CP2,0.4166666666666667,12,3.0,2.7,21.0,28.0,3.0
1.0,24.167160067855242,2.931245512518738,-1.006331449208634,32.626,24.985,214880.65021949878,275540.2140228044,218738.4698197713,60659.56380330562,74981.17788843618,132755.057024227,153098.27830708798,86882.63959794558,20343.221282861003,74966.86493551526,LC_dv28_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc3p0_TTC03,15.667,CP3,0.6666666666666666,12,3.0,2.4,18.666666666666664,28.0,3.0
1.0,21.862875567626492,2.61637476567866,-1.0511773232367203,32.626,24.986,205750.74738491751,274621.3652012867,221302.72054575055,68870.61781636915,76722.71452335433,143475.08011271764,164386.6222887074,104943.89561900878,20911.54217598978,74982.40806823145,LC_dv28_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc3p0_TTC03,15.967,CP4,0.8333333333333334,12,3.0,2.1,16.333333333333332,28.0,3.0
1.0,19.554689798720855,2.2926327389711534,-1.0751953874822515,32.626,24.987,194843.50954170304,273554.3703402277,226885.50953979883,79120.24990144491,78710.86079852465,156184.3185677801,177769.61796109183,126817.40284711044,21585.299393311718,75013.34170232336,LC_dv28_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc3p0_TTC03,16.267,CP5,0.8333333333333334,12,3.0,1.8,14.0,28.0,3.0
0.07000000000000002,36.55951123579152,3.500873633828415,0.0021385054944008243,32.623,24.991,21117.405400726715,41672.13942917189,28021.213395356714,20554.734028445175,74943.97084299529,15327.021300464578,21017.24142455795,5690.220124093373,20307.706984317163,74943.97084299529,LC_dv28_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc3p0_TTC04,15.067,CP1,0.0208333333333333,24,4.0,4.0,31.11111111111111,28.0,3.0
1.0,34.247318891946726,3.2355484408843505,-0.8844972585671771,32.626,24.984,245534.87213442937,272602.1627321407,189523.31888367634,27067.290597711304,74945.74324268232,77629.10425183582,97938.78874486992,21890.30091249706,20309.68449303411,74945.74324268232,LC_dv28_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc3p0_TTC04,15.367,CP2,0.2083333333333333,12,4.0,3.7,28.77777777777778,28.0,3.0
1.0,31.938158705288963,2.926536265924861,-1.0213015050487275,32.626,24.985,241348.23264867504,275406.6972446703,201085.27591769036,34058.46459599525,74947.2550742147,91347.33088021823,111659.7093685236,33254.34005920335,20312.37848830537,74947.2550742147,LC_dv28_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc3p0_TTC04,15.667,CP3,0.4166666666666667,12,4.0,3.4,26.444444444444443,28.0,3.0
1.0,29.629873346031893,2.611834316741368,-1.0511705995651586,32.623,24.986,235346.2998931827,275725.0494014743,206125.3669578255,40378.749508291614,74948.44597567662,102097.2199575057,122413.38383414724,44096.33870977547,20316.163876641538,74948.44597567662,LC_dv28_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc3p0_TTC04,15.967,CP4,0.4583333333333333,12,4.0,3.1,24.11111111111111,28.0,3.0
1.0,27.315691338990423,2.292939526678558,-1.0602169276802709,32.626,24.987,227322.96098472824,276493.40119645954,213401.6433247454,49170.44021173131,74954.65495109693,116069.6370375259,136393.33146127526,61265.5293099572,20323.694423749355,74954.65495109693,LC_dv28_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc3p0_TTC04,16.267,CP5,0.6666666666666666,12,4.0,2.8,21.77777777777777,28.0,3.0
0.07000000000000002,52.63558393504942,3.499348055904887,-0.0003539429792750621,32.626,24.991,23955.49562601094,33540.21145222566,9584.715826214722,20307.599999999995,74945.13525600007,2086.89016883146,4534.760737269114,2447.8705684376537,20307.599999999995,74945.13525600007,LC_dv28_Tlc3p0_TTC06_CP1_S5p033_E15p033.mp4,LC_dv28_Tlc3p0_TTC06,15.033,CP1,0.0,12,6.0,6.0,46.66666666666666,28.0,3.0
1.0,48.0212474317734,3.0397008235017124,-0.9793313595951645,32.477,24.985,215668.0119290701,235975.61192907012,74004.19201094695,20307.599999999995,74886.93317400003,25352.729888192564,28494.564544340865,3141.8346561483013,20307.599999999995,74886.93317400003,LC_dv28_Tlc3p0_TTC06_CP3_S5p633_E15p633.mp4,LC_dv28_Tlc3p0_TTC06,15.633,CP3,0.0833333333333333,12,6.0,5.4,42.0,28.0,3.0
1.0,43.39772537229348,2.401014891871942,-1.0878281600917494,32.626,24.987,237678.0922556926,257985.69225569261,130925.8758646385,20307.599999999995,74945.13525600007,46949.913071672716,52281.05497681135,5331.141905138633,20307.599999999995,74945.13525600007,LC_dv28_Tlc3p0_TTC06_CP5_S6p233_E16p233.mp4,LC_dv28_Tlc3p0_TTC06,16.233,CP5,0.2083333333333333,12,6.0,4.8,37.33333333333333,28.0,3.0
0.07000000000000002,59.9025174239184,3.501191551051978,0.0021361233272380363,32.626,24.991,20782.286172555985,25377.950222810374,4595.664050254387,20307.599999999995,74945.13525600007,0.0,1241.131346137772,2256.512611563546,20307.599999999995,74945.13525600007,LC_dv28_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc3p0_TTC07,15.067,CP1,0.0416666666666666,12,7.0,7.0,54.44444444444444,28.0,3.0
1.0,57.58932508011487,3.235882386127669,-0.884494878586825,32.626,24.984,164968.6833206444,185276.2833206444,25441.127396178534,20307.599999999995,74945.13525600007,4939.593447009611,7272.784668911703,2333.191221902092,20307.599999999995,74945.13525600007,LC_dv28_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc3p0_TTC07,15.367,CP2,0.0,12,7.0,6.7,52.11111111111112,28.0,3.0
1.0,52.97187953432021,2.6121597580298985,-1.0511705995651526,32.623,24.986,196659.8572800971,216967.4572800971,45117.48396728931,20307.599999999995,74943.96077400008,13458.664752495926,16134.082135765122,2675.417383269195,20307.599999999995,74943.96077400008,LC_dv28_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc3p0_TTC07,15.967,CP4,0.2083333333333333,12,7.0,6.1,47.44444444444444,28.0,3.0
0.07000000000000002,21.029506063902186,3.5009798211787295,0.0021476184997556015,32.626,24.991,6905.994575972298,32636.66685177552,32154.46287072033,25730.672275803223,75139.48785825932,5133.877035597219,25615.011692855867,22760.178587811588,20481.134657258648,74949.34933006004,LC_dv28_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc4p0_TTC02,15.067,CP1,0.0,24,2.0,2.0,15.555555555555555,28.0,4.0
1.0,18.725362606574368,3.300624221614289,-0.6678468888198718,32.626,24.987,153541.17832776802,232776.8495744967,209197.717078269,79531.69584869173,79235.67124672869,157557.01264173354,180091.8809933174,131149.6603615037,22534.86835158386,75021.09755745145,LC_dv28_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc4p0_TTC02,15.367,CP2,0.6666666666666666,12,2.0,1.7,13.22222222222222,28.0,4.0
1.0,16.41925913747653,3.0689378254361213,-0.7668193544040945,32.477,24.988,142463.39234677554,223441.1724283529,201606.97261095294,88919.70401520519,80977.78008157737,160237.42483347416,189581.613730656,148581.88443973896,29344.18889718184,75008.90564670892,LC_dv28_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc4p0_TTC02,15.667,CP3,0.7916666666666666,12,2.0,1.4,10.888888888888888,28.0,4.0
1.0,14.114033035138407,2.8409182464517273,-0.7611778171440813,32.626,24.977,135529.0506659557,218680.8086978642,195256.7462371725,131414.0111527302,83151.7580319085,128528.56408529358,203705.41668757377,171664.47260829515,80927.09175680298,75176.8526022802,LC_dv28_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc4p0_TTC02,15.967,CP4,0.9166666666666666,12,2.0,1.1,8.555555555555555,28.0,4.0
1.0,11.813915396744694,2.6013163972415234,-0.7847935194395932,32.626,24.988,139409.5802852529,223168.6119144495,202105.7829605612,168391.67335767465,83759.03162919662,141751.21720835913,217270.38394965837,193585.25097107954,149153.13732537942,75519.16674129924,LC_dv28_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc4p0_TTC02,16.267,CP5,0.9166666666666666,12,2.0,0.8,6.222222222222222,28.0,4.0
0.07000000000000002,29.24957893681164,3.499511682966948,-0.00036237899540762704,32.623,24.991,16302.804653078485,39326.37433767842,30291.71486761155,23023.569684599934,74944.53441624655,12029.348644129303,24790.762823758552,12761.41417962925,20308.73413330767,74944.53441624655,LC_dv28_Tlc4p0_TTC03_CP1_S5p033_E15p033.mp4,LC_dv28_Tlc4p0_TTC03,15.033,CP1,0.0,24,3.0,3.0,23.33333333333333,28.0,4.0
1.0,26.945403370713898,3.354752180045382,-0.48451360226477885,32.477,24.976,226333.1605161585,272779.7028878742,208445.8882512739,46446.54237171572,74895.4490582224,111887.87516181092,132210.23854440448,56466.319505488515,20322.36338259355,74895.4490582224,LC_dv28_Tlc4p0_TTC03_CP2_S5p333_E15p333.mp4,LC_dv28_Tlc4p0_TTC03,15.333,CP2,0.375,12,3.0,2.7,21.0,28.0,4.0
1.0,24.635302681527815,3.1248999647200617,-0.7511035828906449,32.626,24.987,217895.93335201108,275075.8938379355,215808.60443480546,57179.96048592445,74963.18136342957,128256.15902927693,148592.8748460889,79630.07860173617,20336.71581681197,74963.18136342957,LC_dv28_Tlc4p0_TTC03_CP3_S5p633_E15p633.mp4,LC_dv28_Tlc4p0_TTC03,15.633,CP3,0.5,12,3.0,2.4,18.666666666666664,28.0,4.0
1.0,22.33007073212557,2.891050691058592,-0.7811783721484,32.477,24.988,207600.757670491,270867.5110454996,217287.59554862056,63266.7533750086,75343.22692682344,136634.74741134077,157159.70923762204,94625.74467804938,20524.96182628127,74916.42531207787,LC_dv28_Tlc4p0_TTC03_CP4_S5p933_E15p933.mp4,LC_dv28_Tlc4p0_TTC03,15.933,CP4,0.6666666666666666,12,3.0,2.1,16.333333333333332,28.0,4.0
1.0,20.023902228303097,2.655696434338422,-0.7845087633290678,32.626,24.988,196791.3269937643,272665.30202129646,224368.8313744924,75873.97502753217,77947.66096424354,152363.74850118434,173819.19122667678,120476.82626948293,21455.44272549244,75003.69101900066,LC_dv28_Tlc4p0_TTC03_CP5_S6p233_E16p233.mp4,LC_dv28_Tlc4p0_TTC03,16.233,CP5,0.7916666666666666,12,3.0,1.8,14.0,28.0,4.0
0.07000000000000002,36.50951022726008,3.5009200170229478,0.0021434154479290225,32.626,24.991,21163.710231498408,41729.76948895765,28028.76535748919,20566.059257459245,74945.14608528659,15456.107440698703,21148.323739934218,5692.216299235514,20307.70961037363,74945.14608528659,LC_dv28_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc4p0_TTC04,15.067,CP1,0.0,24,4.0,4.0,31.11111111111111,28.0,4.0
1.0,34.20336913179472,3.304569871283305,-0.6545093568428672,32.626,24.976,245502.56412845597,272597.3244481505,189482.17878186578,27094.760319694553,74945.74790350621,77727.41248989373,98037.10849245651,21882.079195249327,20309.69600256277,74945.74790350621,LC_dv28_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc4p0_TTC04,15.367,CP2,0.2916666666666667,12,4.0,3.7,28.77777777777778,28.0,4.0
1.0,31.89926597999701,3.0725648792832168,-0.7548433097320174,32.626,24.988,241276.25952896813,275271.24361546774,200827.22316466083,33994.98408649959,74947.24430839917,91194.22600568255,111506.59217531997,33125.24539681587,20312.36616963742,74947.24430839917,LC_dv28_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc4p0_TTC04,15.667,CP3,0.4583333333333333,12,4.0,3.4,26.444444444444443,28.0,4.0
1.0,29.589033767605617,2.8378743276427656,-0.784502044017272,32.626,24.988,235402.36232306462,275791.67246037856,206098.24328816656,40389.310137313936,74949.63905997654,102175.08010554966,122491.27624161352,44121.84851633613,20316.196136063863,74949.63905997654,LC_dv28_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc4p0_TTC04,15.967,CP4,0.4583333333333333,12,4.0,3.1,24.11111111111111,28.0,4.0
1.0,27.282915311090612,2.596956319974953,-0.7997534772522973,32.623,24.988,227307.03651787102,276286.80402497906,213135.34347086394,48979.76750710804,74953.42550712451,115842.05518608076,136165.67545406168,61011.70875038326,20323.62026798092,74953.42550712451,LC_dv28_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc4p0_TTC04,16.267,CP5,0.625,12,4.0,2.8,21.77777777777777,28.0,4.0
0.07000000000000002,44.31651027692361,3.500362391999753,-0.0011766102729859867,32.626,24.991,19012.968866109997,39320.56886610999,21900.968294472408,20307.599999999995,74945.13525600007,9361.32195887498,12253.117486377892,2891.795527502913,20307.599999999995,74945.13525600007,LC_dv28_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc4p0_TTC05,15.067,CP1,0.0,12,5.0,5.0,38.888888888888886,28.0,4.0
1.0,42.012368808896085,3.300988952616237,-0.664513556337054,32.626,24.987,239828.86458566683,260136.4645940326,141040.4674067592,20307.600008365767,74945.13525600007,51968.74365115638,58375.573933495325,6406.830282338948,20307.600008365767,74945.13525600007,LC_dv28_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc4p0_TTC05,15.367,CP2,0.25,12,5.0,4.7,36.55555555555556,28.0,4.0
1.0,37.4020352703329,2.834268624666989,-0.7845226367325708,32.477,24.988,245427.36323662946,265771.7822731534,165154.564074146,20344.419036523952,74886.93420356653,66012.64221688721,77317.17407179694,11304.53185490973,20307.8757290387,74886.93420356653,LC_dv28_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc4p0_TTC05,15.967,CP4,0.375,12,5.0,4.1,31.88888888888889,28.0,4.0
