video,cp,n_windows,vy_last,p_now,gp_1,gc_1,gp_2,gc_2,gp_3,gc_3,gp_4,gc_4,gp_6,gc_6,p,n,ttc_start,ttc_true,distance,dv_kph,lcd,x_looming,gate_g1
LC_dv28_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,54,-1.0602169276802709,0.9999887510204628,0.9999890198709874,1.0,0.9999892822959867,1.0,0.9999895384490304,1.0,0.9999897884800184,1.0,0.9999902707575983,1.0,0.6666666666666666,12,4.0,2.8,21.77777777777777,28.0,3.0,-3.480039750725194,0.9995353684853555
LC_dv28_Tlc3p0_TTC06_CP1_S5p033_E15p033.mp4,CP1,50,-0.0003539429792750621,6.754634205932345e-05,0.0239659243164944,0.085,0.04729313124060539,0.085,0.07006281809811502,0.085,0.09228830961433956,0.085,0.13515842083124677,0.085,0.0,12,6.0,6.0,46.66666666666666,28.0,3.0,-5.002861077785692,0.0665459457798555
LC_dv28_Tlc3p0_TTC06_CP3_S5p633_E15p633.mp4,CP3,52,-0.9793313595951645,0.362840824242469,0.37806892365701394,0.36,0.3929330716123281,0.36,0.4074419665454961,0.36,0.4216040990010228,0.36,0.4489210288873112,0.36,0.0833333333333333,12,6.0,5.4,42.0,28.0,3.0,-4.79223537809994,0.9880454208558319
LC_dv28_Tlc3p0_TTC06_CP5_S6p233_E16p233.mp4,CP5,54,-1.0878281600917494,0.9999171897415157,0.9999191689060584,1.0,0.9999211007685838,1.0,0.9999229864596095,1.0,0.9999248270826343,1.0,0.9999283774074369,1.0,0.2083333333333333,12,6.0,4.8,37.33333333333333,28.0,3.0,-4.556802567682358,0.9981817282233968
LC_dv28_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,50,0.0021361233272380363,6.630395205512731e-05,0.023964711619601776,0.085,0.047291947527159206,0.085,0.07006166267541111,0.085,0.09228718180622943,0.085,0.13515734628813214,0.085,0.0416666666666666,12,7.0,7.0,54.44444444444444,28.0,3.0,-5.3110546024196355,0.06448428486105212
LC_dv28_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,51,-0.884494878586825,0.13884096551668343,0.15942265983703002,0.18,0.1795124518209512,0.18,0.19912209793051544,0.18,0.21826307364843772,0.18,0.2551835510753792,0.18,0.0,12,7.0,6.7,52.11111111111112,28.0,3.0,-5.223476699001524,0.9248374121597888
LC_dv28_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,53,-1.0511705995651526,0.9984951782233594,0.9985311434522814,1.0,0.9985662491125079,1.0,0.9986005157477242,1.0,0.9986339634106217,1.0,0.9986984796453836,1.0,0.2083333333333333,12,7.0,6.1,47.44444444444444,28.0,3.0,-5.035906465150155,0.9950135522485216
LC_dv28_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,50,0.0021476184997556015,6.629819895140077e-05,0.023964706003997183,0.085,0.047291942045767525,0.085,0.07006165732502465,0.085,0.09228717658371714,0.085,0.13515734131227272,0.085,0.0,24,2.0,2.0,15.555555555555555,28.0,4.0,-2.8088826911727645,0.06812539860546084
LC_dv28_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,51,-0.6678468888198718,0.019025999823354938,0.04247127090497009,0.095,0.06535620018752492,0.095,0.08769417983571993,0.095,0.10949828194162196,0.095,0.15155558724721935,0.095,0.6666666666666666,12,2.0,1.7,13.22222222222222,28.0,4.0,-2.4852442360388385,0.7716961802889222
LC_dv28_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,52,-0.7668193544040945,0.09861947885750454,0.12016246640056673,0.155,0.1411905767065523,0.155,0.1617161153374791,0.155,0.18175109375252685,0.155,0.22039598726385537,0.155,0.7916666666666666,12,2.0,1.4,10.888888888888888,28.0,4.0,-2.099320482560076,0.938881822275994
LC_dv28_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,53,-0.7611778171440813,0.4297923501628906,0.44342030862135573,0.415,0.45672255897716973,0.415,0.46970688565148816,0.415,0.4823808870178607,0.415,0.5068274036558839,0.415,0.9166666666666666,12,2.0,1.1,8.555555555555555,28.0,4.0,-1.62158054054924,0.9325361882255854
LC_dv28_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,54,-0.7847935194395932,0.8757838567368506,0.8787526216082874,1.0,0.8816504330220628,1.0,0.884478986765271,1.0,0.8872399380957072,1.0,0.892565457691702,1.0,0.9166666666666666,12,2.0,0.8,6.222222222222222,28.0,4.0,-0.995262057665552,0.9813204598217244
LC_dv28_Tlc4p0_TTC03_CP1_S5p033_E15p033.mp4,CP1,50,-0.00036237899540762704,6.756610736043362e-05,0.023965943609404964,0.085,0.047293150072415545,0.085,0.07006283647984504,0.085,0.09228832755674637,0.085,0.1351584379262557,0.085,0.0,24,3.0,3.0,23.33333333333333,28.0,4.0,-3.6177852734137246,0.06879198247347298
LC_dv28_Tlc4p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,51,-0.48451360226477885,0.0035855464551614357,0.027399844253871184,0.085,0.05064498051781192,0.085,0.07333455820329997,0.085,0.09548185515609996,0.085,0.13820113912906878,0.085,0.375,12,3.0,2.7,21.0,28.0,4.0,-3.407445049870862,0.5510374230668955
LC_dv28_Tlc4p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,52,-0.7511035828906449,0.051391709019692866,0.07406343989971223,0.115,0.0961933165855575,0.115,0.11779428938831421,0.115,0.13887899910673215,0.115,0.17954868913113203,0.115,0.5,12,3.0,2.4,18.666666666666664,28.0,4.0,-3.1724111148818412,0.9225191252157893
LC_dv28_Tlc4p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,53,-0.7811783721484,0.3258019644426837,0.34191529232241075,0.325,0.35764351178937753,0.325,0.37299582693169575,0.325,0.38798122185984185,0.325,0.41688611904647693,0.325,0.6666666666666666,12,3.0,2.1,16.333333333333332,28.0,4.0,-2.9061239874823364,0.9330618737386368
LC_dv28_Tlc4p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,54,-0.7845087633290678,0.8003519250262161,0.8051235124870867,1.0,0.8097810590442336,1.0,0.814327290274381,1.0,0.8187648666129906,1.0,0.8273243799551743,1.0,0.7916666666666666,12,3.0,1.8,14.0,28.0,4.0,-2.5990165391119375,0.9598099465153931
LC_dv28_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,50,0.0021434154479290225,6.630029541931882e-05,0.023964708050359537,0.085,0.04729194404322183,0.085,0.07006165927473981,0.085,0.09228717848683413,0.085,0.13515734312550784,0.085,0.0,24,4.0,4.0,31.11111111111111,28.0,4.0,-4.192438774014104,0.06667647449733112
LC_dv28_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,51,-0.6545093568428672,0.01681342303875163,0.04031157468855165,0.095,0.06324812069411721,0.095,0.08563648342603886,0.095,0.1074897644603528,0.095,0.14964192958621594,0.095,0.2916666666666667,12,4.0,3.7,28.77777777777778,28.0,4.0,-4.036669905896323,0.7545534039309789
LC_dv28_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,52,-0.7548433097320174,0.08873421797497913,0.11051346317732848,0.155,0.131772184586356,0.155,0.15252282271673046,0.155,0.17277752075491526,0.155,0.21184622512655915,0.155,0.4583333333333333,12,4.0,3.4,26.444444444444443,28.0,4.0,-3.8677519092575547,0.9318746013945377
LC_dv28_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,53,-0.784502044017272,0.45912190360863253,0.4720488859646584,0.43,0.4846669135415059,0.43,0.4969833703560282,0.43,0.5090054639471322,0.43,0.5321945344311061,0.43,0.4583333333333333,12,4.0,3.1,24.11111111111111,28.0,4.0,-3.683261845150956,0.9403330754400755
LC_dv28_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,54,-0.7997534772522973,0.8885915711227775,0.8912542317186067,1.0,0.8938532547466143,1.0,0.8963901611441831,1.0,0.8988664354983043,1.0,0.9036428498640903,1.0,0.625,12,4.0,2.8,21.77777777777777,28.0,4.0,-3.480039750725194,0.9832172263274955
LC_dv28_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,50,-0.0011766102729859867,6.79714358971059e-05,0.02396633925059272,0.085,0.047293536257781946,0.085,0.07006321343538416,0.085,0.092288695503051,0.085,0.13515878849490706,0.085,0.0,12,5.0,5.0,38.888888888888886,28.0,4.0,-4.6383967788013445,0.06733209223175714
LC_dv28_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,51,-0.664513556337054,0.01845089829926672,0.041909914302897415,0.095,0.06480826000393701,0.095,0.08715933541831788,0.095,0.10897622030169436,0.095,0.15105818193903545,0.095,0.25,12,5.0,4.7,36.55555555555556,28.0,4.0,-4.514723053637006,0.7633659258264385
LC_dv28_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,53,-0.7845226367325708,0.48343619125261905,0.49578206232040795,0.45,0.507832867164351,0.45,0.5195956578649357,0.45,0.5310773179579793,0.45,0.55322396181439,0.45,0.375,12,5.0,4.1,31.88888888888889,28.0,4.0,-4.241779956088589,0.9400930928972294
LC_dv28_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,50,0.0021476184997556015,6.629820875698915e-05,0.02396470601356842,0.085,0.04729194205511,0.085,0.07006165733414384,0.085,0.0922871765926184,0.085,0.13515734132075358,0.085,0.0416666666666666,12,7.0,7.0,54.44444444444444,28.0,4.0,-5.3110546024196355,0.06448428486105212
LC_dv28_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,52,-0.7668193544040932,0.09861947893341116,0.12016246647465918,0.155,0.14119057677887398,0.155,0.16171611540807224,0.155,0.18175109382143284,0.155,0.22039598732950702,0.155,0.0833333333333333,12,7.0,6.4,49.77777777777778,28.0,4.0,-5.131888902333795,0.935388332463109
LC_dv28_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,54,-0.7877769149505206,0.888860759589236,0.8915169865827812,1.0,0.8941097297715499,1.0,0.8966405064179895,1.0,0.8991107975219865,1.0,0.9038756709687302,1.0,0.25,12,7.0,5.8,45.11111111111111,28.0,4.0,-4.935086487174845,0.9806647860250347
LC_dv35_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,50,0.0006679122694919212,6.70412138993736e-05,0.0239654312608936,0.085,0.047292649969029675,0.085,0.07006234832892626,0.085,0.09228785107263082,0.085,0.13515798394590123,0.085,0.0,21,2.0,2.0,19.444444444444443,35.0,2.0,-3.0307128046501712,0.06919433995083918
LC_dv35_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,51,-0.9825619093822942,0.30558403745743334,0.32218057363706654,0.305,0.3383804527292772,0.305,0.3541931548354129,0.305,0.3696279334824717,0.305,0.3993996339969339,0.305,0.6363636363636364,11,2.0,1.7,16.527777777777775,35.0,2.0,-2.706571966576927,0.9639098953833413
LC_dv35_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,52,-1.4737666431556264,0.9992073702175355,0.9992263140632581,1.0,0.9992448051512132,1.0,0.999262854302308,1.0,0.99928047207883,1.0,0.9993144545011464,1.0,0.8,10,2.0,1.4,13.611111111111107,35.0,2.0,-2.319791867954003,0.9999880663507497
LC_dv35_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,53,-1.5858822221297988,0.9999999858716624,0.9999999862093295,1.0,0.9999999865389265,1.0,0.9999999868606461,1.0,0.9999999871746765,1.0,0.9999999877804008,1.0,0.8636363636363636,11,2.0,1.1,10.694444444444445,35.0,2.0,-1.8404118891983026,0.9999974001604599
LC_dv35_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,54,-1.6368049298071088,0.9999999999998477,0.9999999999998513,1.0,0.9999999999998549,1.0,0.9999999999998583,1.0,0.9999999999998618,1.0,0.9999999999998682,1.0,0.9,10,2.0,0.8,7.777777777777778,35.0,2.0,-1.2103235205216587,0.9999999035541652
LC_dv35_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,50,0.0007336029168743709,6.701124287840266e-05,0.0239654020061798,0.085,0.04729262141350331,0.085,0.07006232045587675,0.085,0.09228782386574698,0.085,0.13515795802396519,0.085,0.0238095238095238,21,3.0,3.0,29.166666666666664,35.0,2.0,-3.8403441027990013,0.06825831495507322
LC_dv35_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,51,-1.2901450810544353,0.9248613968004217,0.9266572088406907,0.89,0.9284101009869684,0.89,0.9301210990243921,0.89,0.9317912042218423,0.89,0.9350126220926847,0.89,0.6363636363636364,11,3.0,2.7,26.25,35.0,2.0,-3.6298669477037375,0.9975469194209788
LC_dv35_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,52,-1.5373712456124868,0.9999829072118341,0.9999833157293402,1.0,0.999983714483281,1.0,0.9999841037070057,1.0,0.9999844836282864,1.0,0.9999852164475154,1.0,0.3,10,3.0,2.4,23.33333333333333,35.0,2.0,-3.394641722099515,0.9999975103330181
LC_dv35_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,53,-1.593481946922525,0.9999999996931234,0.9999999997004577,1.0,0.9999999997076168,1.0,0.9999999997146047,1.0,0.9999999997214257,1.0,0.9999999997345824,1.0,0.6363636363636364,11,3.0,2.1,20.416666666666664,35.0,2.0,-3.128075880540896,0.9999986129158244
LC_dv35_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,54,-1.615221608314487,0.999999999999996,0.9999999999999961,1.0,0.9999999999999962,1.0,0.9999999999999963,1.0,0.9999999999999963,1.0,0.9999999999999966,1.0,0.75,10,3.0,1.8,17.5,35.0,2.0,-2.8205396992386476,0.9999999967826697
LC_dv35_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,50,0.0007336029168743709,6.701124287840269e-05,0.0239654020061798,0.085,0.04729262141350331,0.085,0.07006232045587675,0.085,0.09228782386574698,0.085,0.13515795802396519,0.085,0.0,21,4.0,4.0,38.888888888888886,35.0,2.0,-4.415253227487135,0.06720057157626577
LC_dv35_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,51,-1.2634865168904952,0.9011966487505373,0.9035580480877252,0.85,0.9058630099988627,0.85,0.9081128833379997,0.85,0.9103089847215844,0.85,0.9145449815043397,0.85,0.2272727272727272,11,4.0,3.7,35.97222222222222,35.0,2.0,-4.2594288772590065,0.99669781652087
LC_dv35_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,52,-1.5352244919241365,0.9999769533322301,0.9999775041474132,1.0,0.9999780417981174,1.0,0.999978566598974,1.0,0.9999790788570941,1.0,0.9999800669370459,1.0,0.2,10,4.0,3.4,33.05555555555555,35.0,2.0,-4.090440092932224,0.9999971926735736
LC_dv35_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,53,-1.596813032019082,0.9999999996217261,0.9999999996307669,1.0,0.9999999996395915,1.0,0.9999999996482053,1.0,0.9999999996566132,1.0,0.9999999996728309,1.0,0.5454545454545454,11,4.0,3.1,30.13888888888889,35.0,2.0,-3.905857743782941,0.9999985852823381
LC_dv35_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,54,-1.6459912809444848,0.9999999999999963,0.9999999999999964,1.0,0.9999999999999966,1.0,0.9999999999999966,1.0,0.9999999999999967,1.0,0.9999999999999968,1.0,0.2,10,4.0,2.8,27.22222222222221,35.0,2.0,-3.7025121973742765,0.9999999982155765
LC_dv35_Tlc2p0_TTC05_CP1_S5p033_E15p033.mp4,CP1,50,0.0006588843785552668,6.704593547930415e-05,0.023965435869627804,0.085,0.047292654467615165,0.085,0.0700623527199956,0.085,0.09228785535875363,0.085,0.1351579880295957,0.085,0.0454545454545454,11,5.0,5.0,48.61111111111111,35.0,2.0,-4.861329650644311,0.06641561494934686
LC_dv35_Tlc2p0_TTC05_CP2_S5p333_E15p333.mp4,CP2,51,-0.9792311453383735,0.2983004174094735,0.31507103205239845,0.305,0.33144082913396306,0.305,0.34741938819081025,0.305,0.3630160598087304,0.305,0.3931000310174534,0.305,0.3181818181818182,11,5.0,4.7,45.69444444444444,35.0,2.0,-4.737628186940948,0.9612732580711751
LC_dv35_Tlc2p0_TTC05_CP4_S5p933_E15p933.mp4,CP4,53,-1.5825414901204682,0.9999999889927371,0.9999999892558106,1.0,0.9999999895125966,1.0,0.9999999897632456,1.0,0.9999999900079038,1.0,0.9999999904798184,1.0,0.4545454545454545,11,5.0,4.1,39.86111111111111,35.0,2.0,-4.46461025602528,0.999997083075516
LC_dv35_Tlc2p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,50,0.0007428807708557491,6.700653798410625e-05,0.02396539741373244,0.085,0.047292616930815407,0.085,0.07006231608032507,0.085,0.09228781959477093,0.085,0.13515795395470212,0.085,0.0,10,7.0,7.0,68.05555555555554,35.0,2.0,-5.534090638937313,0.06461166753689067
LC_dv35_Tlc2p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,52,-1.534379569159344,0.9999822818278884,0.999982705292066,1.0,0.999983118635453,1.0,0.9999835220999362,1.0,0.9999839159216214,1.0,0.9999846755529407,1.0,0.0,10,7.0,6.4,62.22222222222222,35.0,2.0,-5.354903841055232,0.9999969982017984
LC_dv35_Tlc2p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,54,-1.6421700435243194,0.999999999999997,0.9999999999999971,1.0,0.9999999999999971,1.0,0.9999999999999972,1.0,0.9999999999999972,1.0,0.9999999999999974,1.0,0.0,10,7.0,5.8,56.388888888888886,35.0,2.0,-5.158073450022496,0.9999999979082266
LC_dv35_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,50,0.0007428807708513083,6.700653798399131e-05,0.02396539741373233,0.085,0.0472926169308153,0.085,0.07006231608032494,0.085,0.09228781959477082,0.085,0.13515795395470204,0.085,0.0,24,2.0,2.0,19.444444444444443,35.0,3.0,-3.0307128046501712,0.06919433995084183
LC_dv35_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,51,-0.8668460332194403,0.11892105704747882,0.13997883702748343,0.165,0.1605333362274477,0.165,0.18059658305415516,0.165,0.2001803184355594,0.165,0.23795482224036413,0.165,0.7083333333333334,12,2.0,1.7,16.527777777777775,35.0,3.0,-2.706571966576927,0.9205958556856881
LC_dv35_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,52,-0.9954762542117314,0.8064594964671967,0.8110851130174639,0.755,0.8156001773676512,0.755,0.8200073317144929,0.755,0.8243091551062414,0.755,0.8326068184944784,0.755,0.7083333333333334,12,2.0,1.4,13.611111111111107,35.0,3.0,-2.319791867954003,0.9929666495958812
LC_dv35_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,53,-1.0535104088534275,0.9980187220343899,0.9980660745625746,1.0,0.9981122953656987,1.0,0.9981574114919826,1.0,0.9982014493431943,1.0,0.9982863926875438,1.0,0.9166666666666666,12,2.0,1.1,10.694444444444445,35.0,3.0,-1.8404118891983026,0.9954069640975973
LC_dv35_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,54,-1.0643492642165358,0.9999862651907572,0.9999865934525928,1.0,0.999986913868973,1.0,0.9999872266274041,1.0,0.9999875319109113,1.0,0.9999881207634859,1.0,0.8333333333333334,12,2.0,0.8,7.777777777777778,35.0,3.0,-1.2103235205216587,0.9995724949043961
LC_dv35_Tlc3p0_TTC03_CP1_S5p033_E15p033.mp4,CP1,50,0.0006679122694932547,6.704121389937293e-05,0.0239654312608936,0.085,0.047292649969029675,0.085,0.07006234832892626,0.085,0.09228785107263082,0.085,0.13515798394590123,0.085,0.0,24,3.0,3.0,29.166666666666664,35.0,3.0,-3.8403441027990013,0.06825831495507322
LC_dv35_Tlc3p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,51,-0.6625885410119413,0.018124616821827248,0.041591430950266656,0.095,0.06449738840099183,0.095,0.08685589364429919,0.095,0.10868003078374777,0.095,0.15077598108919807,0.095,0.1666666666666666,12,3.0,2.7,26.25,35.0,3.0,-3.6298669477037375,0.7655415413192528
LC_dv35_Tlc3p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,52,-1.0023176108170189,0.5047674023877079,0.5166034576729467,0.475,0.5281566313276331,0.475,0.5394336842205683,0.475,0.5504412156358403,0.475,0.5716733263251284,0.475,0.375,12,3.0,2.4,23.33333333333333,35.0,3.0,-3.394641722099515,0.9916427690811422
LC_dv35_Tlc3p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,53,-1.049238829460411,0.9922501225956244,0.992435344606159,1.0,0.9926161398120622,1.0,0.9927926140139307,1.0,0.9929648704837278,1.0,0.9932971310329556,1.0,0.5416666666666666,12,3.0,2.1,20.416666666666664,35.0,3.0,-3.128075880540896,0.9941524336336097
LC_dv35_Tlc3p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,54,-1.0701667123768808,0.9999451784461003,0.9999464886808181,1.0,0.9999477676009362,1.0,0.9999490159548733,1.0,0.9999502344731609,1.0,0.9999525848380322,1.0,0.6666666666666666,12,3.0,1.8,17.5,35.0,3.0,-2.8205396992386476,0.9981817282233967
LC_dv35_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,50,0.0007428807708587098,6.700653798398778e-05,0.023965397413732326,0.085,0.047292616930815295,0.085,0.07006231608032494,0.085,0.09228781959477082,0.085,0.13515795395470204,0.085,0.0208333333333333,24,4.0,4.0,38.888888888888886,35.0,3.0,-4.415253227487135,0.06733209223175714
LC_dv35_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,51,-0.8668281949294796,0.1189021633616176,0.1399603949005694,0.165,0.1605153348672255,0.165,0.1805790119263042,0.165,0.20016316725752933,0.165,0.23793848109146276,0.165,0.2083333333333333,12,4.0,3.7,35.97222222222222,35.0,3.0,-4.2594288772590065,0.91848446493261
LC_dv35_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,52,-1.0254288054246428,0.8319230623705562,0.8359400998910007,0.78,0.8398611302455111,0.78,0.8436884480046173,0.78,0.8474242928986305,0.78,0.854630256644294,0.78,0.3333333333333333,12,4.0,3.4,33.05555555555555,35.0,3.0,-4.090440092932224,0.9945747147030212
LC_dv35_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,53,-1.036825910151729,0.9980096708498588,0.9980572397012843,1.0,0.9981036716575256,1.0,0.9981489938903687,1.0,0.9981932329221944,1.0,0.9982785643180428,1.0,0.3333333333333333,12,4.0,3.1,30.13888888888889,35.0,3.0,-3.905857743782941,0.9944637763344878
LC_dv35_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,54,-1.0763168876017728,0.9999882652175897,0.9999885456787992,1.0,0.9999888194369881,1.0,0.9999890866523584,1.0,0.9999893474812833,1.0,0.9999898505866933,1.0,0.4166666666666667,12,4.0,2.8,27.22222222222221,35.0,3.0,-3.7025121973742765,0.9996167910294771
LC_dv35_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,50,0.0007336029168743709,6.701123217402279e-05,0.023965401995731255,0.085,0.04729262140330449,0.085,0.07006232044592169,0.085,0.09228782385602984,0.085,0.13515795801470698,0.085,0.0416666666666666,12,5.0,5.0,48.61111111111111,35.0,3.0,-4.861329650644311,0.06641561494934686
LC_dv35_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,52,-1.0074546330877259,0.8293601436424813,0.833438434900873,0.775,0.8374192550294635,0.775,0.8413049335875076,0.775,0.8450977444578118,0.775,0.852413588236382,0.775,0.2083333333333333,12,5.0,4.4,42.77777777777778,35.0,3.0,-4.605772025398682,0.9934271580510342
LC_dv35_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,54,-1.0643509492680938,0.9999879615923318,0.9999882493101828,1.0,0.9999885301515793,1.0,0.9999888042808686,1.0,0.99998907185847,1.0,0.9999895879812079,1.0,0.2916666666666667,12,5.0,3.8,36.94444444444444,35.0,3.0,-4.312729853349183,0.9995453314548949
LC_dv35_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,50,0.000749582629725093,6.70031168118788e-05,0.023965394074326206,0.085,0.04729261367122095,0.085,0.07006231289863489,0.085,0.09228781648912313,0.085,0.13515795099573025,0.085,0.0416666666666666,12,6.0,6.0,58.33333333333333,35.0,3.0,-5.225858302455897,0.06550882590497294
LC_dv35_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,51,-0.8868379156738468,0.14168532377864937,0.16219903795834695,0.185,0.18222247452645937,0.185,0.2017673511141438,0.185,0.22084510530126245,0.185,0.2576436365361535,0.185,0.0,12,6.0,5.7,55.41666666666666,35.0,3.0,-5.123299818704919,0.9261179979653257
LC_dv35_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,53,-1.050168964402036,0.998238724692703,0.9982808191590411,1.0,0.9983219075679565,1.0,0.9983620139642139,1.0,0.9984011618179082,1.0,0.9984766729867188,1.0,0.0833333333333333,12,6.0,5.1,49.58333333333333,35.0,3.0,-4.900920359704262,0.9949254433860201
LC_dv35_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,50,0.0007502966228726612,6.70027667780128e-05,0.023965393732658144,0.085,0.04729261333771875,0.085,0.07006231257310339,0.085,0.09228781617137183,0.085,0.13515795069298597,0.085,0.02,25,2.0,2.0,19.444444444444443,35.0,4.0,-3.0307128046501712,0.06919433995084183
LC_dv35_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,51,-0.6668430857972587,0.018848372377780514,0.042297888753982764,0.095,0.0651869618686166,0.095,0.08752898631133572,0.095,0.10933703654120375,0.095,0.15140195726954203,0.095,0.4615384615384615,13,2.0,1.7,16.527777777777775,35.0,4.0,-2.706571966576927,0.7710848319713266
LC_dv35_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,52,-0.7679531971526237,0.10011339135556359,0.12162067440137825,0.155,0.1426139335473267,0.155,0.163105453960674,0.155,0.18310722719328154,0.155,0.22168807218342662,0.155,0.8333333333333334,12,2.0,1.4,13.611111111111107,35.0,4.0,-2.319791867954003,0.9398523550145249
LC_dv35_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,53,-0.7835016190590708,0.48029978613801905,0.4927206172639953,0.45,0.5048445906213099,0.45,0.5166788011083576,0.45,0.5282301740555155,0.45,0.5505112850307725,0.45,0.8076923076923077,13,2.0,1.1,10.694444444444445,35.0,4.0,-1.8404118891983026,0.941874646971597
LC_dv35_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,54,-0.7978831969304817,0.9006792264821768,0.9030529922076107,1.0,0.9053700249504099,1.0,0.9076316806284244,1.0,0.9098392827530779,1.0,0.9140974629844347,1.0,0.9583333333333334,12,2.0,0.8,7.777777777777778,35.0,4.0,-1.2103235205216587,0.9837571984566634
LC_dv35_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,50,0.0007310333795122267,6.701252302588374e-05,0.023965403255731765,0.085,0.04729262263319099,0.085,0.0700623216464139,0.085,0.0922878250278303,0.085,0.13515795913116474,0.085,0.0,25,3.0,3.0,29.166666666666664,35.0,4.0,-3.8403441027990013,0.06825831495507322
LC_dv35_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,51,-0.6668447081176672,0.018848660893878155,0.04229817037454788,0.095,0.06518723675845237,0.095,0.08752925463130652,0.095,0.1093372984483293,0.095,0.1514022068071149,0.095,0.3846153846153846,13,3.0,2.7,26.25,35.0,4.0,-3.6298669477037375,0.768937894036086
