video,cp,vy_oth,p_change,gc_1,gc_2,gc_3,gc_4,gc_6,p,n,ttc_start,ttc_true,distance,dv_kph,lcd,x_looming,gate_g1
LC_dv35_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,-1.5858822221297988,0.9997518878418474,1.0,1.0,1.0,1.0,1.0,0.8636363636363636,11,2.0,1.1,10.694444444444445,35.0,2.0,-1.8404118891983026,0.9999974001604599
LC_dv35_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,-1.6368049298071088,0.9998668410459685,1.0,1.0,1.0,1.0,1.0,0.9,10,2.0,0.8,7.777777777777778,35.0,2.0,-1.2103235205216587,0.9999999035541652
LC_dv35_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0007336029168743709,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0238095238095238,21,3.0,3.0,29.166666666666664,35.0,2.0,-3.8403441027990013,0.06825831495507322
LC_dv35_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,-1.2901450810544353,0.9921293273732719,0.985,0.985,0.985,0.985,0.985,0.6363636363636364,11,3.0,2.7,26.25,35.0,2.0,-3.6298669477037375,0.9975469194209788
LC_dv35_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,-1.5373712456124868,0.9995543268256344,1.0,1.0,1.0,1.0,1.0,0.3,10,3.0,2.4,23.33333333333333,35.0,2.0,-3.394641722099515,0.9999975103330181
LC_dv35_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,-1.593481946922525,0.9997737839901355,1.0,1.0,1.0,1.0,1.0,0.6363636363636364,11,3.0,2.1,20.416666666666664,35.0,2.0,-3.128075880540896,0.9999986129158244
LC_dv35_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,-1.615221608314487,0.9998264866624845,1.0,1.0,1.0,1.0,1.0,0.75,10,3.0,1.8,17.5,35.0,2.0,-2.8205396992386476,0.9999999967826697
LC_dv35_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0007336029168743709,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,21,4.0,4.0,38.888888888888886,35.0,2.0,-4.415253227487135,0.06720057157626577
LC_dv35_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,-1.2634865168904952,0.9894078337546771,0.985,0.985,0.985,0.985,0.985,0.2272727272727272,11,4.0,3.7,35.97222222222222,35.0,2.0,-4.2594288772590065,0.99669781652087
LC_dv35_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,-1.5352244919241365,0.9995426985592173,1.0,1.0,1.0,1.0,1.0,0.2,10,4.0,3.4,33.05555555555555,35.0,2.0,-4.090440092932224,0.9999971926735736
LC_dv35_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,-1.596813032019082,0.9997827736161112,1.0,1.0,1.0,1.0,1.0,0.5454545454545454,11,4.0,3.1,30.13888888888889,35.0,2.0,-3.905857743782941,0.9999985852823381
LC_dv35_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,-1.6459912809444848,0.9998810790059837,1.0,1.0,1.0,1.0,1.0,0.2,10,4.0,2.8,27.22222222222221,35.0,2.0,-3.7025121973742765,0.9999999982155765
LC_dv35_Tlc2p0_TTC05_CP1_S5p033_E15p033.mp4,CP1,0.0006588843785552668,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0454545454545454,11,5.0,5.0,48.61111111111111,35.0,2.0,-4.861329650644311,0.06641561494934686
LC_dv35_Tlc2p0_TTC05_CP2_S5p333_E15p333.mp4,CP2,-0.9792311453383735,0.8131622726142453,0.74,0.74,0.74,0.74,0.74,0.3181818181818182,11,5.0,4.7,45.69444444444444,35.0,2.0,-4.737628186940948,0.9612732580711751
LC_dv35_Tlc2p0_TTC05_CP4_S5p933_E15p933.mp4,CP4,-1.5825414901204682,0.9997416177010792,1.0,1.0,1.0,1.0,1.0,0.4545454545454545,11,5.0,4.1,39.86111111111111,35.0,2.0,-4.46461025602528,0.999997083075516
LC_dv35_Tlc2p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.0007428807708557491,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,10,7.0,7.0,68.05555555555554,35.0,2.0,-5.534090638937313,0.06461166753689067
LC_dv35_Tlc2p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,-1.534379569159344,0.9995380408654775,1.0,1.0,1.0,1.0,1.0,0.0,10,7.0,6.4,62.22222222222222,35.0,2.0,-5.354903841055232,0.9999969982017984
LC_dv35_Tlc2p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,-1.6421700435243194,0.9998753475929557,1.0,1.0,1.0,1.0,1.0,0.0,10,7.0,5.8,56.388888888888886,35.0,2.0,-5.158073450022496,0.9999999979082266
LC_dv35_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.0007428807708513083,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,24,2.0,2.0,19.444444444444443,35.0,3.0,-3.0307128046501712,0.06919433995084183
LC_dv35_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,-0.8668460332194403,0.5802286425275666,0.525,0.525,0.525,0.525,0.525,0.7083333333333334,12,2.0,1.7,16.527777777777775,35.0,3.0,-2.706571966576927,0.9205958556856881
LC_dv35_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,-0.9954762542117314,0.8374732901852299,0.775,0.775,0.775,0.775,0.775,0.7083333333333334,12,2.0,1.4,13.611111111111107,35.0,3.0,-2.319791867954003,0.9929666495958812
LC_dv35_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,-1.0535104088534275,0.9045720623441823,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,12,2.0,1.1,10.694444444444445,35.0,3.0,-1.8404118891983026,0.9954069640975973
LC_dv35_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,-1.0643492642165358,0.9140427498016488,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,12,2.0,0.8,7.777777777777778,35.0,3.0,-1.2103235205216587,0.9995724949043961
LC_dv35_Tlc3p0_TTC03_CP1_S5p033_E15p033.mp4,CP1,0.0006679122694932547,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,24,3.0,3.0,29.166666666666664,35.0,3.0,-3.8403441027990013,0.06825831495507322
LC_dv35_Tlc3p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,-0.6625885410119413,0.15894489448220053,0.155,0.155,0.155,0.155,0.155,0.1666666666666666,12,3.0,2.7,26.25,35.0,3.0,-3.6298669477037375,0.7655415413192528
LC_dv35_Tlc3p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,-1.0023176108170189,0.846951651287239,0.78,0.78,0.78,0.78,0.78,0.375,12,3.0,2.4,23.33333333333333,35.0,3.0,-3.394641722099515,0.9916427690811422
LC_dv35_Tlc3p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,-1.049238829460411,0.9005981827518548,1.0,1.0,1.0,1.0,1.0,0.5416666666666666,12,3.0,2.1,20.416666666666664,35.0,3.0,-3.128075880540896,0.9941524336336097
LC_dv35_Tlc3p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,-1.0701667123768808,0.9187779925636067,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,12,3.0,1.8,17.5,35.0,3.0,-2.8205396992386476,0.9981817282233967
LC_dv35_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0007428807708587098,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0208333333333333,24,4.0,4.0,38.888888888888886,35.0,3.0,-4.415253227487135,0.06733209223175714
LC_dv35_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,-0.8668281949294796,0.5801850160724593,0.525,0.525,0.525,0.525,0.525,0.2083333333333333,12,4.0,3.7,35.97222222222222,35.0,3.0,-4.2594288772590065,0.91848446493261
LC_dv35_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,-1.0254288054246428,0.8757637579714822,0.815,0.815,0.815,0.815,0.815,0.3333333333333333,12,4.0,3.4,33.05555555555555,35.0,3.0,-4.090440092932224,0.9945747147030212
LC_dv35_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,-1.036825910151729,0.8882351098059429,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,12,4.0,3.1,30.13888888888889,35.0,3.0,-3.905857743782941,0.9944637763344878
LC_dv35_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,-1.0763168876017728,0.9235320344019448,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,12,4.0,2.8,27.22222222222221,35.0,3.0,-3.7025121973742765,0.9996167910294771
LC_dv35_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.0007336029168743709,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0416666666666666,12,5.0,5.0,48.61111111111111,35.0,3.0,-4.861329650644311,0.06641561494934686
LC_dv35_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,-1.0074546330877259,0.8537785481228433,0.785,0.785,0.785,0.785,0.785,0.2083333333333333,12,5.0,4.4,42.77777777777778,35.0,3.0,-4.605772025398682,0.9934271580510342
LC_dv35_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,-1.0643509492680938,0.9140441557987921,1.0,1.0,1.0,1.0,1.0,0.2916666666666667,12,5.0,3.8,36.94444444444444,35.0,3.0,-4.312729853349183,0.9995453314548949
LC_dv35_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.000749582629725093,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0416666666666666,12,6.0,6.0,58.33333333333333,35.0,3.0,-5.225858302455897,0.06550882590497294
LC_dv35_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,-0.8868379156738468,0.6283249659721885,0.58,0.58,0.58,0.58,0.58,0.0,12,6.0,5.7,55.41666666666666,35.0,3.0,-5.123299818704919,0.9261179979653257
LC_dv35_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,-1.050168964402036,0.9014754375777613,1.0,1.0,1.0,1.0,1.0,0.0833333333333333,12,6.0,5.1,49.58333333333333,35.0,3.0,-4.900920359704262,0.9949254433860201
LC_dv35_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.0007502966228726612,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.02,25,2.0,2.0,19.444444444444443,35.0,4.0,-3.0307128046501712,0.06919433995084183
LC_dv35_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,-0.6668430857972587,0.1643927423157337,0.155,0.155,0.155,0.155,0.155,0.4615384615384615,13,2.0,1.7,16.527777777777775,35.0,4.0,-2.706571966576927,0.7710848319713266
LC_dv35_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,-0.7679531971526237,0.3418765505948888,0.295,0.295,0.295,0.295,0.295,0.8333333333333334,12,2.0,1.4,13.611111111111107,35.0,4.0,-2.319791867954003,0.9398523550145249
LC_dv35_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,-0.7835016190590708,0.3768422102771993,0.325,0.325,0.325,0.325,0.325,0.8076923076923077,13,2.0,1.1,10.694444444444445,35.0,4.0,-1.8404118891983026,0.941874646971597
LC_dv35_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,-0.7978831969304817,0.41052938188042215,0.995,0.995,0.995,0.995,0.995,0.9583333333333334,12,2.0,0.8,7.777777777777778,35.0,4.0,-1.2103235205216587,0.9837571984566634
LC_dv35_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0007310333795122267,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,25,3.0,3.0,29.166666666666664,35.0,4.0,-3.8403441027990013,0.06825831495507322
LC_dv35_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,-0.6668447081176672,0.16439484936669815,0.155,0.155,0.155,0.155,0.155,0.3846153846153846,13,3.0,2.7,26.25,35.0,4.0,-3.6298669477037375,0.768937894036086
LC_dv35_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,-0.7679531971526237,0.3418765505948888,0.295,0.295,0.295,0.295,0.295,0.5,12,3.0,2.4,23.33333333333333,35.0,4.0,-3.394641722099515,0.9390038040456546
LC_dv35_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,-0.7601741506571591,0.3250391799494725,0.285,0.285,0.285,0.285,0.285,0.6538461538461539,13,3.0,2.1,20.416666666666664,35.0,4.0,-3.128075880540896,0.9313417350539159
LC_dv35_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,-0.7978916219259614,0.4105494416809355,0.995,0.995,0.995,0.995,0.995,0.7916666666666666,12,3.0,1.8,17.5,35.0,4.0,-2.8205396992386476,0.9831750612928226
LC_dv35_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0007428807708587098,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,25,4.0,4.0,38.888888888888886,35.0,4.0,-4.415253227487135,0.06720057157626577
LC_dv35_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,-0.6668349788803906,0.16438221348689172,0.155,0.155,0.155,0.155,0.155,0.1538461538461538,13,4.0,3.7,35.97222222222222,35.0,4.0,-4.2594288772590065,0.766470549142413
LC_dv35_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,-0.765784596861628,0.3371362501513706,0.29,0.29,0.29,0.29,0.29,0.0833333333333333,12,4.0,3.4,33.05555555555555,35.0,4.0,-4.090440092932224,0.9367788342576372
LC_dv35_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,-0.7835074786877924,0.37685569099465904,0.325,0.325,0.325,0.325,0.325,0.4230769230769231,13,4.0,3.1,30.13888888888889,35.0,4.0,-3.905857743782941,0.9400930928972293
LC_dv35_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,-0.7867391031848059,0.38432255136833515,0.995,0.995,0.995,1.0,1.0,0.5,12,4.0,2.8,27.22222222222221,35.0,4.0,-3.7025121973742765,0.981227966754402
LC_dv35_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.0007477293119369677,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0416666666666666,12,6.0,6.0,58.33333333333333,35.0,4.0,-5.225858302455897,0.06550882590497294
LC_dv35_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,-0.7619550641405468,0.3288526591329812,0.285,0.285,0.285,0.285,0.285,0.0416666666666666,12,6.0,5.4,52.5,35.0,4.0,-5.015198293358574,0.9298597763332355
LC_dv35_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,-0.8068652301279651,0.4321006249626101,0.995,0.995,1.0,1.0,1.0,0.2083333333333333,12,6.0,4.8,46.66666666666666,35.0,4.0,-4.779717526471482,0.9826186186888856
LC_dv35_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.0007521496935266215,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0,13,7.0,7.0,68.05555555555554,35.0,4.0,-5.534090638937313,0.06448428486105157
LC_dv35_Tlc4p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,-0.6534994023932686,0.14782019102939523,0.145,0.145,0.145,0.145,0.145,0.0,13,7.0,6.7,65.13888888888889,35.0,4.0,-5.446502894403274,0.7458913763955981
LC_dv35_Tlc4p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,-0.786843058526239,0.38456379521469675,0.335,0.335,0.335,0.335,0.335,0.1923076923076923,13,7.0,6.1,59.30555555555555,35.0,4.0,-5.258908446556339,0.9378990930854724
LC_dv42_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,0.0015973311959253673,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0769230769230769,26,2.0,2.0,23.33333333333333,42.0,2.0,-3.2123201653055604,0.06865826494608443
LC_dv42_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,-0.9548646931184771,0.7718642762408426,0.7,0.7,0.7,0.7,0.7,0.6923076923076923,13,2.0,1.7,19.83333333333333,42.0,2.0,-2.8879057678418696,0.9559074972773316
LC_dv42_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,-1.5259548842438524,0.9994889836816504,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,13,2.0,1.4,16.333333333333332,42.0,2.0,-2.500658879374172,0.9999949056922037
LC_dv42_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,-1.5815372915790833,0.9997384499583811,1.0,1.0,1.0,1.0,1.0,0.8846153846153846,13,2.0,1.1,12.833333333333334,42.0,2.0,-2.020383197456979,0.9999973369519305
LC_dv42_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,-1.6381915514234853,0.9998690926047193,1.0,1.0,1.0,1.0,1.0,0.9230769230769232,13,2.0,0.8,9.333333333333334,42.0,2.0,-1.3882272737337427,0.9999999116056838
LC_dv42_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0017666722759394399,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0384615384615384,26,3.0,3.0,35.0,42.0,2.0,-4.022347889502803,0.06772784818573437
LC_dv42_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,-1.2882005995329862,0.9919562053036086,0.985,0.985,0.985,0.985,0.985,0.5384615384615384,13,3.0,2.7,31.5,42.0,2.0,-3.8117962768064957,0.997515919232072
LC_dv42_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,-1.5303591342782759,0.9995152338819432,1.0,1.0,1.0,1.0,1.0,0.2692307692307692,13,3.0,2.4,28.0,42.0,2.0,-3.5764670090793667,0.9999971926735736
LC_dv42_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,-1.574852375034333,0.9997163710552086,1.0,1.0,1.0,1.0,1.0,0.6153846153846154,13,3.0,2.1,24.5,42.0,2.0,-3.3097495211028414,0.9999981383843228
LC_dv42_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,-1.6441233151220829,0.9998783103168319,1.0,1.0,1.0,1.0,1.0,0.5,13,3.0,1.8,21.0,42.0,2.0,-3.0019799417626976,0.9999999982480744
LC_dv42_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,-0.0015607810391789637,0.07000000000000002,0.085,0.085,0.085,0.085,0.085,0.0192307692307692,26,4.0,4.0,46.66666666666666,42.0,2.0,-4.597395969677527,0.06799268213764327
LC_dv42_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,-1.314867259102225,0.9940388878941552,0.985,0.985,0.985,0.985,0.985,0.3461538461538461,13,4.0,3.7,43.16666666666666,42.0,2.0,-4.4415414644163445,0.9980731718505068
